aX,aY,aZ,gX,gY,gZ
-0.39,0.04,0.92,2.66,0.630.35,
-0.38,0.04,0.93,2.59,0.420.49,
-0.38,0.04,0.93,2.52,0.280.70,
-0.37,0.04,0.94,2.59,0.070.98,
-0.37,0.04,0.94,2.45,-0.141.19,
-0.37,0.04,0.94,2.45,-0.141.40,
-0.36,0.04,0.93,2.45,-0.071.33,
-0.37,0.04,0.93,2.38,-0.281.40,
-0.37,0.04,0.93,2.24,-0.491.82,
-0.37,0.04,0.93,2.1,-0.631.68,
-0.37,0.04,0.93,2.03,-0.631.82,
-0.38,0.04,0.93,2.03,-0.632.10,
-0.37,0.05,0.93,1.89,-0.561.96,
-0.38,0.05,0.93,1.82,-0.562.38,
-0.37,0.05,0.93,1.61,-0.492.66,
-0.37,0.05,0.93,1.4,-0.702.45,
-0.37,0.05,0.94,1.19,-0.632.59,
-0.37,0.05,0.94,1.05,-0.702.52,
-0.38,0.05,0.93,0.98,-0.912.45,
-0.38,0.05,0.93,0.77,-0.842.52,
-0.38,0.05,0.93,0.56,-0.772.87,
-0.38,0.05,0.93,0.63,-0.772.45,
-0.38,0.05,0.93,0.42,-0.842.31,
-0.38,0.05,0.93,0.49,-1.122.24,
-0.38,0.05,0.93,0.35,-1.121.96,
-0.38,0.04,0.93,0.49,-1.191.96,
-0.38,0.04,0.93,0.56,-1.261.68,
-0.38,0.04,0.93,0.7,-1.191.47,
-0.38,0.04,0.93,0.84,-1.261.19,
-0.38,0.04,0.93,0.84,-1.121.33,
-0.38,0.04,0.93,0.84,-1.120.98,
-0.38,0.04,0.93,0.98,-0.980.84,
-0.38,0.04,0.93,0.98,-0.840.70,
-0.38,0.04,0.93,1.12,-0.560.77,
-0.37,0.04,0.93,1.19,-0.630.49,
-0.37,0.04,0.93,1.12,-0.560.49,
-0.37,0.04,0.93,1.12,-0.630.56,
-0.38,0.04,0.93,1.05,-0.630.56,
-0.37,0.04,0.93,1.05,-0.490.49,
-0.37,0.04,0.93,1.26,-0.560.42,
-0.37,0.04,0.94,1.4,-0.210.42,
-0.37,0.04,0.93,1.12,-0.210.63,
-0.37,0.04,0.93,0.98,-0.140.77,
-0.37,0.04,0.93,1.12,0.070.91,
-0.37,0.04,0.93,1.12,0.000.98,
-0.37,0.04,0.93,0.98,-0.141.12,
-0.37,0.04,0.93,1.05,-0.211.47,
-0.37,0.04,0.93,1.4,-0.211.47,
-0.37,0.04,0.94,1.47,-0.071.68,
-0.37,0.04,0.93,1.61,-0.071.82,
-0.36,0.04,0.94,1.54,0.211.75,
-0.36,0.04,0.94,1.47,0.211.75,
-0.37,0.04,0.94,1.19,0.352.03,
-0.37,0.04,0.93,0.98,0.562.45,
-0.38,0.04,0.94,0.77,0.422.38,
-0.38,0.04,0.93,0.49,0.422.73,
-0.38,0.04,0.93,0.28,0.282.38,
-0.38,0.04,0.93,0.21,0.422.59,
-0.38,0.04,0.93,0.21,0.352.38,
-0.38,0.04,0.93,0.42,0.352.31,
-0.39,0.04,0.93,0.63,0.492.31,
-0.39,0.04,0.93,0.77,0.492.31,
-0.39,0.04,0.93,0.98,0.282.17,
-0.39,0.04,0.92,1.19,0.001.89,
-0.39,0.05,0.93,1.33,-0.211.68,
-0.39,0.05,0.93,1.54,-0.141.47,
-0.39,0.05,0.93,1.61,-0.351.26,
-0.38,0.05,0.92,1.61,-0.630.56,
-0.38,0.05,0.93,1.82,-0.770.35,
-0.38,0.06,0.93,1.75,-0.700.35,
-0.38,0.06,0.93,1.54,-0.77-17.71,
-0.38,0.06,0.93,1.33,-0.70-0.07,
-0.38,0.06,0.93,1.05,-0.63-0.07,
-0.38,0.05,0.93,0.77,-0.91-0.21,
-0.38,0.05,0.93,0.28,-1.12-0.07,
-0.38,0.05,0.93,0,-1.120.07,
-0.38,0.05,0.93,-0.07,-1.400.00,
-0.37,0.05,0.93,-0.28,-1.470.28,
-0.37,0.04,0.94,-0.35,-1.190.07,
-0.37,0.04,0.94,-0.28,-1.050.28,
-0.36,0.04,0.94,-0.28,-0.770.42,
-0.37,0.04,0.93,-0.21,-0.770.28,
-0.37,0.04,0.93,-0.21,-0.560.42,
-0.37,0.04,0.93,-0.14,-0.350.70,
-0.37,0.04,0.93,0.07,-0.210.63,
-0.37,0.04,0.93,-0.07,17.781.05,
-0.37,0.04,0.93,0.21,0.141.19,
-0.37,0.04,0.93,0.28,0.211.05,
-0.36,0.04,0.93,0.35,0.350.98,
-0.37,0.04,0.93,0.35,0.421.33,
-0.38,0.04,0.93,0.21,0.421.33,
-0.38,0.04,0.93,0.49,0.351.12,
-0.38,0.04,0.93,0.28,0.351.19,
-0.38,0.04,0.93,0.21,0.211.26,
-0.38,0.04,0.93,0.14,0.211.12,
-0.39,0.04,0.93,0.14,0.001.47,
-0.38,0.04,0.93,0.14,-0.141.40,
-0.38,0.04,0.93,0,-0.351.12,
-0.38,0.04,0.93,0.21,-0.421.47,
-0.38,0.04,0.93,0.35,-0.421.33,
-0.38,0.04,0.93,0.7,-0.351.12,
-0.38,0.04,0.93,0.84,-0.351.12,
-0.38,0.04,0.93,0.91,-0.350.98,
-0.38,0.04,0.93,1.12,-0.350.77,
-0.39,0.04,0.93,1.19,-0.560.56,
-0.38,0.04,0.93,1.26,-0.630.28,
-0.39,0.04,0.93,1.12,-0.630.28,
-0.38,0.04,0.93,1.12,-0.770.35,
-0.38,0.04,0.93,1.12,-0.630.21,
-0.38,0.04,0.93,1.12,-0.700.21,
-0.38,0.04,0.93,1.05,-0.770.35,
-0.38,0.04,0.93,0.98,-0.700.28,
-0.37,0.04,0.93,1.05,-0.700.14,
-0.37,0.04,0.93,0.91,-0.840.14,
-0.37,0.04,0.93,0.98,-0.840.07,
-0.37,0.04,0.93,1.12,-0.910.21,
-0.37,0.04,0.93,0.91,-0.770.77,
-0.37,0.04,0.94,0.98,-0.840.91,
-0.37,0.04,0.93,0.98,-0.770.91,
-0.37,0.04,0.93,0.84,-0.771.26,
-0.37,0.04,0.93,0.84,-0.841.33,
-0.37,0.04,0.93,0.7,-0.631.68,
-0.37,0.04,0.93,0.7,-0.561.61,
-0.37,0.04,0.93,0.7,-0.421.61,
-0.37,0.04,0.94,0.7,-0.281.54,
-0.37,0.04,0.93,0.77,0.001.75,
-0.37,0.04,0.93,0.77,-0.351.75,
-0.37,0.04,0.93,0.63,-0.491.89,
-0.38,0.04,0.93,0.56,-0.351.82,
-0.38,0.04,0.93,0.42,-0.491.54,
-0.38,0.04,0.93,0.35,-0.421.75,
-0.38,0.04,0.93,0.35,-0.561.68,
-0.38,0.04,0.93,0.28,-0.631.89,
-0.38,0.04,0.93,0.28,-0.701.47,
-0.38,0.04,0.93,0.35,-0.701.47,
-0.38,0.04,0.93,0.35,-0.561.40,
-0.37,0.04,0.93,0.42,-0.560.77,
-0.37,0.04,0.93,0.49,-0.490.98,
-0.38,0.04,0.93,0.49,-0.560.98,
-0.38,0.04,0.93,0.77,-0.350.91,
-0.38,0.04,0.93,0.91,-0.420.70,
-0.38,0.04,0.93,1.12,-0.490.63,
-0.38,0.04,0.93,1.19,-0.420.56,
-0.38,0.04,0.93,1.26,-0.490.42,
-0.38,0.04,0.93,1.26,-0.560.42,
-0.38,0.04,0.93,1.33,-0.490.28,
-0.38,0.04,0.94,1.33,-0.490.70,
-0.37,0.04,0.93,1.26,-0.560.63,
-0.37,0.04,0.93,1.12,-0.630.42,
-0.37,0.04,0.93,1.05,-0.700.91,
-0.37,0.04,0.94,0.77,-0.840.49,
-0.37,0.04,0.93,0.7,-0.980.63,
-0.37,0.04,0.93,0.77,-0.910.84,
-0.37,0.04,0.93,0.77,-0.841.05,
-0.37,0.04,0.93,0.77,-0.770.91,
-0.37,0.04,0.93,0.84,-0.771.12,
-0.37,0.04,0.93,0.91,-0.561.40,
-0.37,0.04,0.93,0.77,-0.770.98,
-0.37,0.04,0.93,0.84,-0.560.98,
-0.37,0.03,0.93,0.84,-0.561.12,
-0.37,0.04,0.93,1.05,-0.491.19,
-0.37,0.04,0.93,1.05,-0.491.26,
-0.37,0.04,0.93,1.26,-0.561.05,
-0.37,0.04,0.93,1.19,-0.351.33,
-0.37,0.04,0.93,1.05,-0.351.68,
-0.37,0.04,0.93,0.91,-0.421.54,
-0.37,0.04,0.93,0.91,-0.421.68,
-0.37,0.04,0.93,0.91,-0.351.68,
-0.37,0.04,0.93,0.84,-0.351.68,
-0.38,0.04,0.93,0.84,-0.351.54,
-0.37,0.04,0.93,0.98,-0.491.68,
-0.38,0.05,0.93,0.91,-0.421.26,
-0.38,0.04,0.93,0.77,-0.561.26,
-0.38,0.04,0.93,0.7,-0.421.26,
-0.38,0.04,0.93,0.63,-0.631.19,
-0.37,0.04,0.93,0.7,-0.351.12,
-0.37,0.04,0.93,0.7,-0.421.12,
-0.37,0.04,0.93,0.77,-0.420.91,
-0.37,0.04,0.93,0.84,-0.420.91,
-0.37,0.04,0.93,0.91,-0.280.77,
-0.37,0.04,0.93,0.84,-0.350.70,
-0.37,0.04,0.93,0.91,-0.210.70,
-0.37,0.04,0.93,1.05,-0.350.63,
-0.37,0.04,0.93,0.98,-0.420.91,
-0.37,0.04,0.93,0.91,-0.280.70,
-0.37,0.04,0.94,0.91,-0.560.77,
-0.37,0.04,0.94,0.91,-0.281.26,
-0.37,0.04,0.93,0.91,-0.490.91,
-0.37,0.04,0.93,0.98,-0.280.49,
-0.37,0.04,0.93,0.91,-0.280.91,
-0.37,0.04,0.93,0.98,-0.351.12,
-0.37,0.04,0.93,0.98,-0.351.19,
-0.38,0.04,0.93,0.91,-0.281.47,
-0.37,0.04,0.93,0.91,-0.211.33,
-0.37,0.04,0.93,0.84,-0.281.40,
-0.37,0.04,0.93,0.84,-0.491.40,
-0.37,0.04,0.93,0.84,-0.211.33,
-0.37,0.04,0.93,0.7,-0.281.33,
-0.37,0.04,0.93,0.77,-0.281.26,
-0.37,0.04,0.93,0.77,-0.281.19,
-0.37,0.04,0.93,0.77,-0.351.19,
-0.37,0.04,0.93,0.7,-0.281.19,
-0.37,0.04,0.93,0.7,-0.280.98,
-0.37,0.04,0.93,0.77,-0.281.05,
-0.38,0.04,0.93,0.84,-0.281.05,
-0.38,0.04,0.93,0.63,-0.280.91,
-0.38,0.04,0.93,0.63,-0.421.05,
-0.37,0.04,0.93,0.63,-0.420.98,
-0.38,0.04,0.93,0.63,-0.491.19,
-0.38,0.04,0.93,0.77,-0.280.98,
-0.38,0.04,0.93,0.91,-0.211.05,
-0.38,0.04,0.93,0.77,-0.141.05,
-0.38,0.04,0.93,0.91,-0.210.98,
-0.38,0.04,0.93,0.91,-0.211.26,
-0.38,0.04,0.93,0.84,-0.281.26,
-0.38,0.04,0.93,0.77,-0.421.19,
-0.38,0.04,0.93,0.77,-0.771.19,
-0.38,0.04,0.93,0.63,-0.841.05,
-0.37,0.04,0.93,0.56,-0.911.26,
-0.37,0.04,0.93,0.42,-0.841.19,
-0.37,0.04,0.93,0.7,-0.770.98,
-0.37,0.04,0.93,0.56,-0.630.84,
-0.37,0.04,0.93,0.63,-0.560.91,
-0.37,0.04,0.93,0.77,-0.490.91,
-0.37,0.04,0.93,0.91,-0.420.77,
-0.37,0.04,0.93,0.98,-0.490.91,
-0.37,0.04,0.93,0.98,-0.421.12,
-0.37,0.04,0.93,1.05,-0.280.84,
-0.37,0.04,0.93,1.12,-0.210.77,
-0.37,0.04,0.93,1.05,-0.210.98,
-0.37,0.04,0.94,1.05,-0.351.12,
-0.38,0.04,0.93,0.98,-0.491.26,
-0.38,0.04,0.93,0.77,-0.281.40,
-0.37,0.04,0.93,0.63,-0.561.61,
-0.37,0.04,0.93,0.49,-0.561.68,
-0.37,0.04,0.93,0.35,-0.631.61,
-0.37,0.04,0.93,0.42,-0.911.61,
-0.37,0.04,0.93,0.21,-0.841.96,
-0.37,0.04,0.93,0.28,-0.912.17,
-0.37,0.04,0.93,0.42,-0.982.52,
-0.37,0.04,0.93,0.42,-0.982.52,
-0.37,0.04,0.93,0.28,-0.982.52,
-0.37,0.04,0.93,0.21,-0.982.59,
-0.37,0.04,0.93,0.14,-1.192.73,
-0.37,0.03,0.93,0.21,-1.262.66,
-0.37,0.03,0.93,0.21,-1.262.45,
-0.37,0.04,0.93,0.42,-0.842.38,
-0.37,0.04,0.93,0.49,-0.771.89,
-0.37,0.04,0.93,0.77,-0.491.47,
-0.37,0.04,0.94,0.91,-0.071.33,
-0.37,0.04,0.94,1.12,0.420.98,
-0.37,0.04,0.93,1.47,0.700.14,
-0.37,0.04,0.93,1.68,0.840.07,
-0.37,0.04,0.93,2.1,0.98-0.28,
-0.38,0.04,0.93,2.24,0.98-0.42,
-0.38,0.04,0.93,2.17,0.91-0.49,
-0.38,0.04,0.94,2.1,0.77-0.14,
-0.38,0.04,0.94,1.96,0.350.00,
-0.38,0.04,0.93,1.82,-0.070.49,
-0.38,0.04,0.93,1.68,-0.210.70,
-0.37,0.04,0.93,1.68,-0.700.49,
-0.37,0.04,0.94,1.4,-0.910.70,
-0.37,0.04,0.94,1.12,-0.911.33,
-0.37,0.04,0.94,0.98,-0.841.26,
-0.37,0.04,0.93,0.91,-0.771.54,
-0.36,0.04,0.93,0.91,-0.841.75,
-0.36,0.04,0.93,0.98,-0.561.68,
-0.36,0.04,0.93,1.12,-0.492.03,
-0.36,0.04,0.94,1.19,-0.421.61,
-0.37,0.04,0.94,1.05,-0.141.75,
-0.37,0.04,0.94,0.98,-0.141.68,
-0.37,0.04,0.94,1.05,-0.141.68,
-0.5,0.04,0.94,0.91,0.001.26,
-0.38,0.05,0.94,0.84,0.001.54,
-0.38,0.04,0.94,0.7,0.071.05,
-0.37,0.05,0.94,0.63,0.210.91,
-0.37,0.05,0.94,0.56,0.070.77,
-0.38,0.05,0.93,0.63,0.070.35,
-0.38,0.05,0.93,0.49,0.000.28,
-0.38,0.04,0.93,0.56,0.000.63,
-0.38,0.04,0.93,0.49,0.070.35,
-0.38,0.04,0.93,0.49,0.280.28,
-0.38,0.04,0.93,0.7,0.280.00,
-0.38,0.04,0.93,0.77,0.140.00,
-0.38,0.04,0.93,0.98,0.00-0.21,
-0.38,0.04,0.93,1.12,-0.07-0.07,
-0.38,0.04,0.93,1.19,-0.14-0.28,
-0.38,0.03,0.93,1.26,-0.140.14,
-0.37,0.03,0.93,1.47,-0.140.14,
-0.37,0.04,0.93,1.54,-0.140.28,
-0.37,0.04,0.93,1.68,-0.280.35,
-0.37,0.04,0.93,1.82,-0.140.49,
-0.37,0.04,0.93,1.75,-0.140.49,
-0.37,0.04,0.93,1.61,-0.140.91,
-0.37,0.04,0.93,1.47,-0.140.63,
-0.37,0.04,0.93,1.33,-0.070.84,
-0.37,0.04,0.93,1.26,0.070.91,
-0.37,0.05,0.93,1.12,-0.070.91,
-0.37,0.04,0.93,0.91,-0.210.77,
-0.37,0.05,0.93,0.77,-0.140.77,
-0.37,0.05,0.93,0.56,-0.210.98,
-0.37,0.04,0.93,0.42,-0.210.84,
-0.37,0.04,0.93,0.49,-0.140.77,
-0.37,0.04,0.94,0.56,0.000.84,
-0.37,0.04,0.94,0.7,0.210.63,
-0.37,0.04,0.94,1.05,0.350.35,
-0.37,0.03,0.93,1.26,0.350.84,
-0.38,0.03,0.93,1.47,0.560.56,
-0.37,0.03,0.92,1.68,0.560.70,
-0.38,0.04,0.93,1.68,0.560.84,
-0.38,0.03,0.92,1.61,0.700.91,
-0.38,0.04,0.93,1.54,0.561.05,
-0.38,0.04,0.92,1.47,0.561.33,
-0.38,0.04,0.93,1.26,0.071.54,
-0.38,0.04,0.93,1.33,-0.211.89,
-0.38,0.04,0.94,1.47,-0.421.89,
-0.38,0.04,0.94,1.61,-0.561.61,
-0.37,0.04,0.94,1.54,-0.421.54,
-0.37,0.04,0.93,1.75,-0.351.47,
-0.37,0.04,0.93,1.82,0.001.61,
-0.38,0.04,0.93,1.61,-0.071.61,
-0.38,0.04,0.93,1.68,0.071.54,
-0.39,0.04,0.93,1.61,-0.071.61,
-0.39,0.05,0.93,1.68,-0.281.47,
-0.39,0.05,0.93,1.75,-0.421.40,
-0.39,0.05,0.93,1.68,-0.491.40,
-0.38,0.05,0.93,1.47,-0.561.40,
-0.38,0.05,0.93,1.19,-0.561.19,
-0.38,0.05,0.94,1.19,-0.561.19,
-0.38,0.05,0.93,1.12,-0.420.98,
-0.38,0.05,0.93,0.84,-0.350.70,
-0.38,0.05,0.93,0.91,-0.210.70,
-0.38,0.05,0.93,0.98,-0.210.70,
-0.38,0.04,0.94,1.12,-0.490.49,
-0.38,0.04,0.94,1.12,-0.630.70,
-0.38,0.04,0.94,1.19,-0.560.56,
-0.38,0.04,0.93,1.26,-0.770.77,
-0.38,0.04,0.93,1.26,-0.910.70,
-0.38,0.04,0.92,1.26,-0.910.56,
-0.38,0.04,0.92,1.4,-0.910.77,
-0.37,0.04,0.93,1.54,-0.840.49,
-0.38,0.04,0.93,1.68,-0.770.42,
-0.38,0.04,0.93,1.89,-0.770.84,
-0.38,0.04,0.93,1.96,-0.700.70,
-0.38,0.04,0.93,2.17,-0.490.56,
-0.38,0.04,0.93,2.24,-0.210.98,
-0.37,0.04,0.94,2.38,-0.350.98,
-0.37,0.04,0.93,2.1,-0.351.12,
-0.37,0.05,0.94,1.96,-0.281.26,
-0.37,0.05,0.94,1.96,-0.141.26,
-0.37,0.05,0.94,1.47,-0.141.19,
-0.37,0.05,0.94,1.33,-0.071.12,
-0.37,0.05,0.93,1.12,-0.281.19,
-0.37,0.05,0.93,1.12,-0.141.26,
-0.37,0.05,0.93,0.98,0.001.47,
-0.37,0.05,0.94,1.19,-0.071.26,
-0.37,0.05,0.93,1.26,0.281.05,
-0.37,0.05,0.93,1.26,0.281.12,
-0.37,0.05,0.93,1.47,0.491.05,
-0.37,0.05,0.94,1.54,0.560.84,
-0.37,0.06,0.94,1.54,0.770.84,
-0.37,0.06,0.93,1.47,0.630.70,
-0.38,0.06,0.93,1.33,0.420.63,
-0.38,0.05,0.93,0.98,0.350.84,
-0.38,0.05,0.93,0.63,0.001.05,
-0.38,0.05,0.93,0.49,-0.281.12,
-0.38,0.05,0.93,0.28,-0.351.47,
-0.39,0.04,0.93,0.14,-0.281.47,
-0.38,0.04,0.93,0.14,-0.421.40,
-0.38,0.04,0.93,0.07,-0.281.33,
-0.38,0.04,0.93,0.07,-0.211.40,
-0.37,0.04,0.93,0.35,-0.141.26,
-0.37,0.04,0.93,0.56,0.210.84,
-0.37,0.04,0.93,0.77,0.421.05,
-0.37,0.04,0.93,0.98,0.700.98,
-0.37,0.04,0.93,1.12,0.910.63,
-0.37,0.04,0.93,1.47,0.980.77,
-0.38,0.04,0.93,1.75,0.980.42,
-0.38,0.04,0.93,1.89,1.120.70,
-0.38,0.04,0.93,2.1,1.120.49,
-0.39,0.05,0.93,2.03,1.050.70,
-0.39,0.05,0.93,1.96,0.910.35,
-0.39,0.05,0.92,1.89,0.980.42,
-0.38,0.05,0.92,1.89,0.700.28,
-0.38,0.05,0.93,1.61,0.490.07,
-0.38,0.05,0.93,1.4,0.420.07,
-0.38,0.05,0.93,1.4,0.630.07,
-0.38,0.05,0.93,1.54,0.70-0.21,
-0.38,0.04,0.93,1.4,0.42-0.21,
-0.38,0.05,0.93,1.26,0.350.00,
-0.38,0.04,0.94,1.4,0.280.00,
-0.39,0.04,0.94,1.54,0.420.07,
-0.39,0.05,0.93,1.61,0.350.28,
-0.39,0.04,0.93,1.68,0.210.21,
-0.39,0.05,0.93,1.68,0.140.49,
-0.39,0.05,0.92,1.75,0.070.35,
-0.39,0.05,0.93,1.68,-0.070.14,
-0.39,0.05,0.93,1.68,-0.140.21,
-0.39,0.04,0.93,1.68,0.070.21,
-0.38,0.04,0.92,1.61,0.280.28,
-0.38,0.04,0.92,1.68,0.000.49,
-0.38,0.04,0.93,1.82,0.000.77,
-0.38,0.04,0.93,1.61,0.140.70,
-0.38,0.04,0.93,1.61,0.140.77,
-0.38,0.04,0.93,1.54,0.280.91,
-0.38,0.05,0.93,1.54,0.560.42,
-0.38,0.05,0.93,1.47,0.491.05,
-0.38,0.05,0.93,1.47,0.560.84,
-0.37,0.05,0.93,1.26,0.420.70,
-0.38,0.05,0.93,1.19,0.350.77,
-0.38,0.05,0.93,1.19,0.350.70,
-0.38,0.05,0.93,1.12,0.350.56,
-0.38,0.05,0.93,1.26,0.280.91,
-0.38,0.05,0.93,1.33,0.280.63,
-0.38,0.05,0.93,1.47,0.280.56,
-0.39,0.05,0.93,1.54,0.210.49,
-0.39,0.05,0.92,1.33,0.140.70,
-0.38,0.05,0.92,1.26,0.210.84,
-0.38,0.05,0.92,1.05,0.140.84,
-0.39,0.06,0.93,0.84,0.070.63,
-0.39,0.05,0.92,0.56,0.000.77,
-0.39,0.05,0.93,0.42,-0.280.77,
-0.39,0.05,0.93,0.21,-0.140.84,
-0.38,0.05,0.92,0.07,-0.210.98,
-0.38,0.04,0.92,0.21,-0.280.77,
-0.38,0.04,0.92,0.35,-0.140.56,
-0.38,0.04,0.93,0.56,0.140.84,
-0.37,0.04,0.93,0.77,0.280.70,
-0.37,0.04,0.93,1.05,0.490.56,
-0.38,0.04,0.93,1.33,0.560.70,
-0.38,0.04,0.93,1.4,0.840.56,
-0.38,0.04,0.93,1.4,1.050.70,
-0.38,0.04,0.92,1.26,1.120.91,
-0.38,0.05,0.93,1.26,0.910.91,
-0.39,0.05,0.93,1.12,0.981.05,
-0.39,0.05,0.93,1.19,0.700.77,
-0.39,0.05,0.93,0.91,0.771.19,
-0.38,0.05,0.93,0.84,0.491.26,
-0.39,0.05,0.93,0.77,0.491.19,
-0.38,0.05,0.93,0.77,0.561.33,
-0.38,0.05,0.93,0.7,0.491.26,
-0.39,0.05,0.93,0.49,0.350.98,
-0.39,0.05,0.93,0.56,0.140.98,
-0.39,0.05,0.93,0.49,-0.071.12,
-0.39,0.05,0.93,0.49,0.140.98,
-0.39,0.05,0.92,0.7,0.001.26,
-0.39,0.04,0.92,0.7,-0.141.54,
-0.39,0.04,0.93,0.77,-0.140.84,
-0.39,0.04,0.93,0.7,-0.281.33,
-0.39,0.04,0.93,0.77,-0.281.12,
-0.39,0.04,0.93,0.84,-0.281.26,
-0.39,0.05,0.93,0.91,-0.071.47,
-0.39,0.05,0.93,0.77,0.001.26,
-0.39,0.05,0.92,0.77,-0.141.12,
-0.38,0.05,0.93,0.7,-0.071.12,
-0.39,0.05,0.93,0.77,-0.280.77,
-0.39,0.04,0.93,0.77,-0.140.91,
-0.39,0.04,0.92,0.84,-0.351.19,
-0.39,0.04,0.93,0.98,-0.211.33,
-0.39,0.04,0.93,1.05,-0.211.19,
-0.38,0.05,0.92,1.12,-0.281.33,
-0.39,0.05,0.92,1.26,-0.491.19,
-0.39,0.05,0.93,1.19,-0.421.19,
-0.39,0.04,0.93,1.33,-0.491.26,
-0.39,0.05,0.93,1.19,-0.491.33,
-0.39,0.05,0.93,1.4,-0.420.84,
-0.39,0.05,0.93,1.19,-0.491.33,
-0.39,0.05,0.93,1.19,-0.491.12,
-0.38,0.05,0.93,1.12,-0.491.05,
-0.38,0.05,0.93,1.05,-0.631.05,
-0.39,0.05,0.93,1.12,-0.491.19,
-0.39,0.05,0.93,0.98,-0.420.70,
-0.39,0.05,0.93,1.05,-0.281.12,
-0.38,0.05,0.93,1.12,-0.491.26,
-0.38,0.05,0.93,0.91,-0.421.12,
-0.38,0.05,0.93,0.84,-0.421.19,
-0.38,0.05,0.93,1.05,-0.490.91,
-0.38,0.05,0.93,0.91,-0.350.84,
-0.38,0.05,0.93,0.91,-0.491.26,
-0.39,0.05,0.93,0.91,-0.210.84,
-0.39,0.04,0.93,0.98,-0.350.98,
-0.39,0.05,0.93,0.84,-0.491.05,
-0.39,0.05,0.93,0.98,-0.420.98,
-0.39,0.05,0.93,0.84,-0.421.05,
-0.39,0.05,0.92,0.7,-0.421.12,
-0.39,0.05,0.93,0.7,-0.631.26,
-0.39,0.05,0.93,0.63,-0.491.19,
-0.39,0.05,0.93,0.7,-0.351.26,
-0.39,0.05,0.92,0.77,-0.211.26,
-0.39,0.05,0.92,0.77,-0.351.47,
-0.39,0.05,0.92,0.7,-0.421.54,
-0.38,0.05,0.92,0.7,-0.281.26,
-0.39,0.05,0.93,0.77,-0.351.33,
-0.39,0.05,0.93,0.84,-0.421.40,
-0.39,0.05,0.93,0.77,-0.491.19,
-0.39,0.05,0.93,0.77,-0.351.12,
-0.39,0.05,0.92,0.84,-0.421.12,
-0.39,0.05,0.92,0.84,-0.561.19,
-0.39,0.05,0.92,0.84,-0.560.98,
-0.39,0.05,0.93,0.77,-0.631.19,
-0.38,0.05,0.93,0.84,-0.701.19,
-0.38,0.05,0.93,0.98,-0.560.56,
-0.38,0.05,0.92,0.98,-0.560.70,
-0.39,0.05,0.93,0.91,-0.560.49,
-0.39,0.05,0.93,0.98,-0.350.56,
-0.38,0.05,0.93,0.84,-0.070.91,
-0.39,0.05,0.92,0.91,-0.280.70,
-0.38,0.05,0.92,0.91,-0.490.77,
-0.38,0.05,0.93,0.84,-0.560.77,
-0.38,0.05,0.93,0.91,-0.700.84,
-0.39,0.05,0.93,0.84,-0.490.70,
-0.38,0.05,0.93,0.84,-0.350.77,
-0.38,0.05,0.93,0.91,-0.420.77,
-0.38,0.05,0.93,0.84,-0.140.84,
-0.38,0.05,0.93,0.91,-0.280.70,
-0.39,0.05,0.93,0.7,-0.421.05,
-0.39,0.05,0.93,0.63,-0.490.91,
-0.39,0.04,0.92,0.49,-0.490.77,
-0.38,0.05,0.92,0.56,-0.421.26,
-0.38,0.04,0.92,0.63,-0.421.19,
-0.38,0.04,0.93,0.56,-0.351.40,
-0.38,0.04,0.93,0.49,-0.351.47,
-0.39,0.04,0.93,0.56,-0.141.40,
-0.38,0.04,0.93,0.84,-0.071.82,
-0.39,0.04,0.93,0.98,0.001.54,
-0.39,0.04,0.93,1.12,0.071.40,
-0.39,0.05,0.93,1.12,0.001.40,
-0.39,0.05,0.93,1.19,-0.071.26,
-0.39,0.05,0.93,1.19,0.000.98,
-0.39,0.05,0.93,1.19,-0.211.68,
-0.39,0.05,0.93,0.91,-0.351.40,
-0.39,0.05,0.93,0.77,-0.281.40,
-0.39,0.05,0.92,0.63,-0.211.33,
-0.39,0.05,0.93,0.77,-0.701.33,
-0.39,0.05,0.93,0.77,-0.630.84,
-0.39,0.05,0.93,0.77,-0.770.91,
-0.39,0.05,0.93,0.91,-0.770.98,
-0.39,0.05,0.93,0.91,-0.840.56,
-0.39,0.04,0.93,0.98,-0.910.77,
-0.39,0.05,0.92,0.91,-0.840.84,
-0.38,0.05,0.93,0.77,-0.700.70,
-0.38,0.05,0.93,0.7,-0.630.63,
-0.38,0.04,0.93,0.91,-0.490.77,
-0.38,0.04,0.93,1.05,-0.420.49,
-0.38,0.05,0.93,0.91,-0.210.63,
-0.39,0.05,0.93,0.98,-0.070.98,
-0.38,0.05,0.93,0.91,0.140.70,
-0.38,0.05,0.92,0.98,0.000.70,
-0.38,0.05,0.93,0.84,0.000.91,
-0.38,0.05,0.93,0.7,-0.140.91,
-0.38,0.05,0.93,0.49,-0.210.98,
-0.39,0.05,0.92,0.42,-0.141.12,
-0.38,0.05,0.92,0.21,-0.141.12,
-0.39,0.05,0.92,0.14,-0.071.19,
-0.39,0.04,0.92,0.21,-0.211.26,
-0.39,0.04,0.92,0.14,-0.211.26,
-0.38,0.04,0.93,0.28,-0.141.40,
-0.39,0.04,0.93,0.21,-0.421.33,
-0.39,0.04,0.93,0.21,-0.141.33,
-0.39,0.04,0.93,0.28,-0.421.75,
-0.39,0.04,0.93,0.21,-0.631.96,
-0.39,0.04,0.92,0.14,-0.702.10,
-0.39,0.04,0.92,0.28,-0.912.38,
