aX,aY,aZ,gX,gY,gZ
-0.12,1.52,0.91,90.23,15.96-27.23,
-0.02,1.39,0.8,69.65,19.53-21.21,
0.02,0.86,0.68,78.47,25.13-17.29,
0.01,0.61,0.63,90.16,21.77-17.36,
0.01,0.45,0.57,98.35,13.72-19.04,
0.04,0.47,0.51,100.38,7.98-22.33,
0.05,0.64,0.44,101.71,5.81-24.01,
0.07,0.72,0.38,98.7,7.91-24.50,
0.03,0.79,0.33,97.86,9.45-26.95,
-0.03,0.79,0.29,89.53,8.89-31.50,
-0.08,0.87,0.27,82.11,4.69-35.14,
-0.15,0.94,0.28,68.81,-39.76,
-0.2,0.98,0.33,61.88,-49,
-0.23,1.03,0.36,61.6,-56.49,
-0.19,1.04,0.36,69.3,-62.02,
-0.13,1.02,0.33,86.8,-66.01,
-0.04,1.01,0.33,98.07,-69.93,
0.07,0.99,0.32,105.07,-73.08,
0.13,0.95,0.27,107.8,-77.7,
0.19,0.92,0.26,105.07,-83.3,
0.2,0.9,0.25,103.32,-91.63,
0.21,0.92,0.27,97.93,-94.71,
0.18,0.91,0.27,91.42,-96.39,
0.19,0.92,0.28,89.39,-96.46,
0.2,0.96,0.27,84.91,-93.66,
0.22,1.01,0.27,81.2,-88.41,
0.22,1.04,0.26,78.05,-82.6,
0.2,1.06,0.25,73.43,-74.83,
0.16,1.04,0.26,68.81,-71.75,
0.13,1.03,0.27,63.07,-65.45,
0.12,0.97,0.25,60.27,-60.34,
0.1,0.94,0.23,57.75,-55.51,
0.09,0.85,0.2,58.52,-47.39,
0.11,0.82,0.18,58.45,-41.86,
0.1,0.77,0.16,60.2,-37.17,
0.13,0.78,0.13,62.65,-34.16,
0.11,0.77,0.13,62.65,-30.03,
0.08,0.76,0.16,61.81,-27.16,
0.03,0.78,0.13,61.95,-25.06,
-0.02,0.8,0.15,60.9,-24.22,
-0.07,0.82,0.15,58.59,-24.43,
-0.07,0.85,0.16,57.47,-28.98,
-0.1,0.87,0.17,54.67,-35.7,
-0.12,0.89,0.17,49.49,-43.4,
-0.11,0.9,0.16,41.58,-52.08,
-0.08,0.9,0.16,33.18,-62.58,
0.11,0.88,0.18,24.36,-66.08,
0.06,0.88,0.16,18.27,-66.5,
0.11,0.89,0.14,11.06,-65.45,
0.17,0.94,0.1,5.74,-63.35,
0.19,0.97,0.1,0.56,-57.33,
0.21,1.01,0.13,-2.94,-49.63,
0.2,1.06,0.15,-0.7,-41.65,
0.17,1.13,0.17,4.55,-35.42,
0.15,1.2,0.2,10.78,-29.61,
0.13,1.25,0.22,12.04,-25.55,
0.12,1.24,0.21,8.4,-25.55,
0.14,1.19,0.2,2.59,-25.83,
0.15,1.13,0.2,-0.77,-25.97,
0.15,1.11,0.2,-1.4,-24.85,
0.14,1.15,0.21,-0.63,-23.1,
0.1,1.22,0.23,-1.75,-20.72,
0.07,1.31,0.25,-4.2,-18.62,
0.06,1.43,0.14,-12.32,-15.89,
0.05,1.54,0.1,-28.14,-10.15,
0,1.56,0.12,-41.65,-2.45,
-0.07,1.54,0.18,-44.66,-2.454.97,
-0.13,1.46,0.23,-42,-5.3210.85,
-0.16,1.41,0.26,-41.3,-9.8013.44,
-0.18,1.35,0.32,-45.43,-12.0413.37,
-0.21,1.3,0.33,-50.61,-12.4613.30,
-0.21,1.23,0.31,-57.54,-13.7912.95,
-0.18,1.16,0.29,-66.36,-13.5112.53,
-0.13,1.09,0.34,-80.22,-9.0312.53,
-0.08,1.01,0.39,-95.34,-2.2414.35,
-0.04,1.03,0.41,-110.81,5.7416.80,
0,1.04,0.4,-127.05,13.1620.37,
0.05,1.03,0.37,-140.21,18.8327.30,
0.08,0.99,0.36,-148.12,20.3033.74,
0.1,0.94,0.38,-152.95,17.3643.54,
0.09,0.95,0.37,-150.92,11.6254.74,
0.05,0.98,0.31,-143.29,2.5263.14,
0.03,0.93,0.3,-130.9,-4.6269.65,
0.03,0.89,0.36,-116.27,-7.0775.53,
0.02,0.92,0.37,-99.54,-6.5878.40,
0.02,0.9,0.38,-87.08,-4.0676.23,
0.01,0.87,0.37,-74.83,0.9173.22,
-0.01,0.78,0.34,-60.34,2.8070.98,
-0.05,0.78,0.34,-52.71,4.6267.62,
-0.04,0.8,0.38,-48.09,7.8462.72,
-0.04,0.84,0.44,-49.56,12.0458.66,
-0.02,0.84,0.52,-50.68,15.0555.09,
-0.04,0.81,0.58,-65.17,21.4250.61,
-0.03,0.74,0.57,-81.62,24.7146.13,
0.01,0.76,0.53,-97.3,27.3043.82,
0.03,0.75,0.51,-108.15,26.9546.06,
0.06,0.73,0.48,-110.25,25.2750.12,
0.1,0.69,0.44,-104.51,28.2154.46,
0.1,0.62,0.39,-90.58,30.5258.38,
0.09,0.62,0.39,-76.51,30.1759.36,
0.08,0.57,0.42,-59.5,33.5355.93,
0.07,0.57,0.4,-49.35,33.8151.87,
0.06,0.55,0.42,-48.02,34.1647.67,
0.01,0.48,0.47,-52.99,35.4243.33,
0.01,0.4,0.47,-61.32,40.1140.53,
0,0.41,0.47,-69.51,43.4038.22,
-0.01,0.45,0.46,-70.42,43.0537.80,
-0.01,0.42,0.51,-73.36,40.1139.34,
0.01,0.41,0.5,-75.81,38.0139.41,
0,0.42,0.53,-78.82,34.8639.41,
0.06,0.4,0.55,-75.04,36.1936.96,
0.07,0.35,0.54,-67.06,18.4832.62,
0.07,0.37,0.53,-53.62,33.3230.73,
0.06,0.4,0.54,-36.33,29.1931.85,
0.07,0.35,0.59,-21.35,27.3730.10,
0.03,0.32,0.64,-7.7,24.1526.25,
0.04,0.38,0.69,4.69,22.1216.94,
0.07,0.39,0.74,14,19.6011.55,
0.11,0.36,0.78,20.79,15.056.44,
0.14,0.32,0.84,27.09,11.970.98,
0.18,0.33,0.82,31.92,11.20-4.48,
0.2,0.38,0.79,34.65,10.29-6.58,
0.21,0.43,0.77,38.99,7.84-8.96,
0.19,0.5,0.75,45.92,4.41-10.50,
0.16,0.55,0.77,49.07,-9.24,
0.12,0.47,0.74,57.68,-14.14,
0.07,0.39,0.73,79.24,-15.4,
0.01,0.39,0.9,103.46,-7.981.89,
-0.1,1.03,1.3,66.92,-10.718.61,
-0.08,1.14,1.07,41.3,-6.167.84,
-0.16,1.41,0.93,85.82,4.83-3.08,
-0.19,1.94,0.99,123.27,2.87-19.67,
-0.13,2.16,0.97,99.75,-33.67,
0.08,1.52,0.74,73.78,8.05-19.60,
0.15,0.84,0.54,80.36,26.04-20.79,
0.06,0.51,0.44,96.74,29.33-21.98,
0.09,0.43,0.41,98.98,18.90-22.33,
0.13,0.46,0.39,91.7,8.05-21.56,
0.09,0.44,0.39,80.57,7.56-26.39,
0.02,0.52,0.31,82.32,10.01-28.77,
-0.06,0.62,0.28,81.48,10.99-35.21,
-0.13,0.72,0.28,75.81,9.45-39.90,
-0.21,0.77,0.31,66.64,2.45-43.05,
-0.28,0.88,0.32,62.44,-52.15,
-0.31,0.98,0.36,65.66,-64.19,
-0.31,1.06,0.37,74.83,-70.42,
-0.24,1.22,0.36,90.93,-71.54,
-0.12,1.15,0.34,104.58,-72.1,
0.14,0.62,0.36,92.47,5.18-26.60,
0.18,0.77,0.4,89.67,5.18-20.72,
0.18,0.82,0.43,87.15,7.91-12.81,
0.14,0.86,0.44,84.21,10.85-5.11,
0.07,0.88,0.42,81.41,12.251.47,
0.05,0.91,0.41,76.93,11.489.73,
0.03,0.89,0.43,69.44,8.7514.56,
0.04,0.85,0.43,63.91,7.0016.94,
0.07,0.81,0.42,54.81,5.0417.57,
0.08,0.78,0.41,47.25,1.0517.92,
0.06,0.76,0.37,39.2,-6.0918.48,
0.03,0.74,0.4,30.24,-11.7618.83,
-0.04,0.73,0.47,26.18,-13.9318.06,
-0.13,0.78,0.51,22.68,-11.4117.78,
-0.24,0.88,0.67,20.23,-1.4717.15,
-0.31,1.11,0.79,22.82,15.6814.91,
-0.28,1.41,0.63,18.62,24.2211.55,
-0.24,1.63,0.39,11.2,16.808.05,
-0.13,1.59,0.09,5.88,7.007.07,
-0.05,1.5,-0.12,0.07,-3.157.14,
0.06,1.31,-0.09,-12.11,-13.586.93,
0.08,1.13,-0.03,-7.98,-14.778.26,
0.14,1.06,0.01,3.08,-10.3610.43,
0.18,1.13,0.18,10.71,-2.8714.98,
0.26,1.18,0.28,12.81,9.7324.01,
0.29,1.4,0.39,7.84,20.4433.46,
0.3,1.5,0.38,-0.77,18.8341.93,
0.24,1.49,0.4,-16.24,11.1345.71,
0.17,1.38,0.46,-27.23,4.9045.43,
0.1,1.33,0.42,-30.94,-1.1241.79,
0.07,1.31,0.37,-25.9,-9.6634.86,
0.04,1.26,0.32,-15.75,-15.8227.16,
0.05,1.23,0.27,-3.22,-16.3817.43,
0.14,1.2,0.23,6.86,-11.627.77,
0.19,1.11,0.19,20.51,-6.51,
0.22,1.05,0.18,28.21,-11.27,
0.23,0.99,0.21,31.78,-14.35,
0.27,0.96,0.25,32.41,3.85-16.17,
0.26,0.95,0.26,33.81,8.19-16.80,
0.27,0.99,0.25,36.33,12.74-16.31,
0.27,1.06,0.25,38.01,15.54-14.63,
0.28,1.1,0.26,36.12,17.36-11.62,
0.26,1.08,0.25,33.18,16.10-8.12,
0.24,1.03,0.25,30.45,13.58-5.46,
0.2,0.94,0.25,30.52,12.04-3.92,
0.16,0.87,0.26,31.5,11.41-3.92,
0.12,0.83,0.27,32.27,12.18-5.60,
0.09,0.8,0.27,31.29,12.88-8.19,
0.07,0.77,0.26,28.7,12.46-11.62,
0.05,0.75,0.23,24.85,11.27-15.61,
0.05,0.74,0.22,20.37,10.22-20.23,
0.06,0.73,0.22,15.54,9.80-22.75,
0.07,0.74,0.24,11.13,10.29-24.36,
0.09,0.76,0.23,6.79,11.41-25.48,
0.11,0.8,0.22,3.08,11.62-25.76,
0.15,0.82,0.19,2.59,10.71-25.34,
0.18,0.84,0.18,0.91,7.70-23.59,
0.2,0.84,0.15,-0.91,2.03-22.40,
0.23,0.81,0.19,-5.18,-24.5,
0.24,0.77,0.21,-10.64,-24.78,
0.23,0.72,0.24,-16.8,-22.82,
0.22,0.69,0.27,-15.89,0.00-16.10,
0.17,0.68,0.24,-11.48,7.77-16.94,
0.11,0.71,0.19,-8.61,13.37-19.11,
0.06,0.76,0.14,-7.56,17.15-20.44,
0.02,0.81,0.1,-8.12,16.59-19.74,
0.03,0.86,0.13,-13.93,12.81-16.03,
0.06,0.87,0.18,-25.76,6.93-10.57,
0.07,0.89,0.25,-37.59,-5.67,
0.09,0.85,0.28,-47.25,-7.980.14,
0.1,0.81,0.28,-53.9,-12.464.20,
0.11,0.81,0.27,-62.23,-15.684.97,
0.12,0.8,0.27,-72.17,-16.663.99,
0.13,0.77,0.29,-83.02,-13.792.87,
0.17,0.83,0.27,-91.98,-8.892.73,
0.18,0.89,0.26,-112.14,-4.625.18,
0.13,0.95,0.32,-128.94,3.0114.63,
0.1,1.03,0.32,-131.18,20.4422.75,
0,1.25,0.32,-140.07,27.8631.99,
-0.04,1.34,0.4,-161.98,16.5244.73,
-0.13,1.44,0.5,-180.39,-6.8656.07,
-0.06,1.41,0.63,-183.68,-24.9963.00,
-0.05,1.4,0.72,-181.09,-34.8662.44,
-0.06,1.38,0.72,-180.04,-33.8856.84,
0,1.39,0.7,-180.04,-23.6650.89,
-0.02,1.26,0.69,-182.91,-6.2343.61,
-0.13,1.03,0.81,-170.31,0.2841.79,
-0.27,0.94,0.9,-141.4,-0.7041.30,
-0.26,0.93,0.85,-115.08,-4.4140.60,
-0.16,0.94,0.73,-98.91,-5.3236.96,
-0.07,0.93,0.62,-80.78,-4.6929.75,
0.04,0.89,0.62,-62.79,-8.2621.77,
0.13,0.89,0.65,-45.99,-10.3614.00,
0.17,0.87,0.68,-25.41,-12.607.28,
0.16,0.79,0.69,-14,-14.49,
0.1,0.71,0.68,-5.88,-22.75,
0.08,0.62,0.66,5.6,-31.36,
0.07,0.56,0.63,17.08,-37.87,
0.08,0.48,0.57,31.01,-42.21,
0.07,0.39,0.51,46.9,-43.89,
0.08,0.34,0.47,60.27,-42.56,
0.09,0.31,0.45,68.88,-40.81,
0.1,0.29,0.46,79.52,-39.48,
0.09,0.25,0.47,90.44,-41.16,
0.08,0.3,0.48,98.91,-45.64,
0.07,0.34,0.52,106.68,-50.47,
0.1,0.42,0.52,110.53,-54.81,
0.12,0.45,0.5,110.11,-58.38,
0.16,0.47,0.44,113.19,-56.42,
0.17,0.52,0.38,109.13,-53.34,
0.18,0.48,0.34,103.74,-49.98,
0.2,0.45,0.3,100.52,5.88-48.86,
0.21,0.48,0.26,97.16,14.49-49.63,
0.2,0.52,0.24,93.59,19.46-47.11,
0.18,0.53,0.24,89.46,20.65-42.63,
0.16,0.53,0.28,87.15,20.86-37.66,
0.12,0.54,0.31,85.89,19.95-32.41,
0.06,0.56,0.34,83.09,17.99-27.72,
-0.01,0.58,0.37,82.74,15.89-22.05,
-0.09,0.61,0.42,83.93,16.10-17.57,
-0.13,0.65,0.48,87.78,16.31-15.54,
-0.13,0.73,0.51,92.05,12.74-13.79,
-0.11,0.81,0.51,94.08,5.88-12.32,
-0.07,0.93,0.5,87.22,-15.47,
0,1.01,0.52,74.69,-27.02,
0.05,1.03,0.52,62.44,-39.55,
0.09,1,0.52,49.77,-44.45,
0.1,0.98,0.51,34.3,-45.57,
0.03,0.92,0.59,21.35,-42.211.19,
-0.02,0.94,0.68,13.58,-38.789.66,
-0.05,1.12,0.71,9.38,-32.9021.28,
-0.05,1.26,0.65,2.94,-30.0329.75,
-0.15,1.37,0.54,-4.41,-26.6736.47,
-0.2,1.43,0.35,2.59,-23.5937.59,
-0.12,1.43,0.06,14.56,-17.2235.35,
-0.05,1.44,-0.14,10.92,-4.4133.18,
-0.01,1.55,-0.01,-21.77,-0.9128.07,
0.05,1.29,0.07,-36.12,5.1118.62,
0.2,1.08,0.09,-39.27,8.8917.01,
0.33,1.16,0.38,-69.93,5.8820.86,
0.4,1.12,0.84,-66.71,9.0327.44,
0.41,1.31,0.9,-62.86,16.1031.64,
0.45,1.34,0.74,-50.26,30.0330.38,
0.29,1.36,0.46,-38.99,38.6426.39,
0.11,1.24,0.19,-16.52,41.9326.32,
-0.01,1.17,0.06,2.66,36.6123.94,
0.02,1.14,0.02,23.73,26.3218.83,
0.06,1.1,0.07,39.34,12.9514.35,
0.14,1.13,0.19,50.68,1.1910.99,
0.19,1.18,0.24,58.87,-7.988.19,
0.22,1.22,0.25,63.56,-11.276.23,
0.27,1.24,0.23,63.49,-6.372.31,
0.26,1.22,0.25,57.68,4.62-3.36,
0.24,1.14,0.28,49.07,20.37-9.45,
0.19,1.06,0.28,42,33.39-13.23,
0.14,0.98,0.27,38.43,38.92-14.56,
0.07,0.94,0.22,38.43,36.54-14.84,
-0.02,0.93,0.17,41.16,22.54-14.70,
-0.09,0.91,0.18,41.79,7.00-14.35,
-0.11,0.87,0.18,41.09,-19.67,
-0.08,0.84,0.17,41.86,-27.51,
-0.03,0.81,0.18,41.86,-32.27,
0.04,0.81,0.21,39.2,-33.95,
0.1,0.8,0.26,33.39,-31.64,
0.16,0.8,0.28,26.81,-27.65,
0.18,0.8,0.29,18.69,-23.52,
0.18,0.79,0.31,4.13,6.86-23.24,
0.18,0.75,0.32,-5.67,12.95-22.26,
0.18,0.73,0.3,-6.51,15.82-19.81,
0.19,0.78,0.29,-6.93,16.59-19.25,
0.21,0.79,0.27,-10.08,14.00-18.62,
0.26,0.78,0.25,-14.21,11.41-16.38,
0.3,0.74,0.22,-11.83,12.39-14.28,
0.31,0.74,0.22,-9.87,14.91-11.41,
0.3,0.72,0.19,-8.12,16.80-8.75,
0.29,0.72,0.19,-7.7,18.06-6.37,
0.27,0.72,0.2,-9.8,17.43-5.39,
0.25,0.72,0.24,-14.35,16.94-4.34,
0.22,0.73,0.29,-17.22,21.63-4.55,
0.17,0.76,0.31,-18.83,27.37-5.53,
0.1,0.81,0.29,-21.07,34.30-8.26,
0.05,0.83,0.21,-23.59,37.31-10.36,
0.03,0.82,0.16,-25.62,36.05-12.60,
0.05,0.8,0.16,-28.49,28.77-13.37,
0.06,0.75,0.13,-31.29,20.51-12.53,
0.07,0.7,0.12,-34.09,13.79-10.22,
0.07,0.66,0.14,-35.63,9.38-7.98,
0.08,0.63,0.17,-38.36,6.79-5.53,
0.07,0.61,0.18,-42.7,5.88-2.73,
0.07,0.62,0.23,-50.19,3.78-2.17,
0.12,0.64,0.27,-55.65,-2.31,
0.16,0.73,0.32,-66.85,-7,
0.19,0.84,0.38,-82.67,-9.103.08,
0.15,0.97,0.44,-89.95,-5.8812.46,
0.1,1.18,0.45,-92.96,3.6423.87,
0.11,1.48,0.45,-105.07,9.7339.62,
0.02,1.56,0.45,-132.58,10.6456.28,
-0.1,1.49,0.51,-151.06,2.0373.71,
-0.13,1.45,0.59,-158.55,-7.1484.07,
-0.12,1.41,0.68,-164.22,-14.7788.62,
-0.11,1.37,0.83,-164.5,-15.3389.67,
-0.11,1.39,0.79,-163.24,-13.1682.95,
-0.07,1.37,0.76,-161.7,-10.2970.07,
-0.03,1.25,0.78,-155.26,6.0260.27,
-0.07,1.12,0.78,-142.59,16.4551.17,
-0.1,1.06,0.76,-114.24,21.2842.49,
-0.13,1.03,0.72,-91.35,21.5637.73,
-0.12,0.97,0.72,-71.33,18.6236.40,
-0.11,0.87,0.71,-48.51,13.7936.19,
-0.12,0.84,0.73,-33.39,4.7630.94,
-0.07,0.82,0.73,-20.58,-3.0123.52,
-0.02,0.78,0.74,-7.7,-4.6915.47,
0.01,0.75,0.72,7.91,-5.327.49,
0.02,0.71,0.68,16.66,-5.533.08,
0.04,0.67,0.63,27.79,-5.460.98,
0.04,0.57,0.59,39.62,-5.25,
0.04,0.49,0.54,48.44,-9.31,
0.01,0.43,0.46,56.7,-16.59,
0.04,0.44,0.42,62.93,-23.52,
0.04,0.42,0.38,68.6,-31.92,
0.06,0.43,0.39,74.41,-40.67,
0.09,0.41,0.38,82.39,-47.32,
0.11,0.41,0.4,88.27,-50.96,
0.11,0.46,0.43,91.84,-52.08,
0.1,0.48,0.45,94.78,-50.54,
0.09,0.49,0.48,98.35,-49.42,
0.06,0.5,0.44,97.79,-48.44,
0.03,0.52,0.42,93.59,1.05-49.63,
0,0.61,0.35,85.61,2.94-48.09,
0.03,0.63,0.26,80.01,3.64-42.35,
0.04,0.62,0.22,73.71,1.75-35.49,
0.03,0.59,0.25,70.21,-32.76,
0.04,0.59,0.3,69.51,-32.27,
0.02,0.57,0.34,73.01,-32.06,
-0.01,0.58,0.35,78.12,-31.5,
-0.03,0.59,0.36,83.23,-30.45,
-0.01,0.65,0.39,84.49,-24.78,
0.03,0.69,0.39,84.77,-19.74,
0.04,0.73,0.37,86.59,-21.14,
0.09,0.76,0.35,88.55,-25.48,
0.1,0.77,0.35,89.32,-29.12,
0.09,0.79,0.38,87.64,-30.94,
0.05,0.81,0.43,83.02,-28.56,
0.03,0.83,0.48,76.65,-22.54,
0.01,0.85,0.52,65.94,-14.91,
0.02,0.88,0.53,55.72,-9.521.19,
0.03,0.91,0.49,43.4,-9.735.04,
0.05,0.92,0.47,28.07,-12.398.54,
0.05,0.87,0.54,15.26,-14.1411.13,
0.01,0.91,0.57,9.45,-10.1513.16,
-0.03,1.02,0.59,4.48,-3.6414.00,
-0.07,1.16,0.54,-0.98,1.5415.54,
-0.12,1.2,0.43,-5.81,-0.4217.36,
-0.14,1.28,0.37,-15.26,-9.1720.09,
-0.12,1.23,0.21,-11.13,-18.8326.11,
-0.11,1.31,-0.05,3.29,-21.8427.37,
-0.07,1.39,0.05,-7.07,-14.7724.57,
-0.01,1.43,0.06,-12.18,9.8014.14,
0.16,1.13,0.05,-29.89,10.1514.21,
0.25,1.03,0.2,-50.12,-8.6119.04,
0.31,0.94,0.48,-56.56,-15.9629.05,
0.46,1.06,0.61,-41.3,-7.4935.42,
0.47,1.3,0.66,-28.7,8.8937.38,
0.38,1.54,0.51,-1.05,24.0136.68,
0.26,1.65,0.31,-7.14,24.5735.07,
0.18,1.57,0.24,-6.16,15.6133.04,
0.12,1.39,0.25,-4.69,6.2327.09,
0.11,1.15,0.27,3.64,-0.4918.69,
0.16,1.08,0.27,20.37,-4.4112.95,
0.2,1.09,0.28,37.1,-5.117.91,
0.21,1.16,0.28,53.48,-3.151.89,
0.17,1.21,0.28,58.94,2.17-5.67,
0.12,1.24,0.29,57.19,7.84-12.88,
0.09,1.25,0.26,53.97,11.83-20.02,
0.11,1.22,0.27,50.82,13.58-23.17,
0.12,1.18,0.26,45.01,11.83-23.87,
0.12,1.12,0.2,41.3,7.63-24.43,
0.1,1.04,0.16,40.39,2.03-24.50,
0.06,0.93,0.15,42.49,-28.98,
0.03,0.87,0.14,45.71,-34.72,
0.01,0.84,0.12,48.51,-38.99,
0,0.82,0.12,49.21,-43.47,
0.01,0.82,0.14,47.67,-47.95,
0.02,0.83,0.16,43.75,-51.8,
0.03,0.83,0.18,39.06,-55.23,
0.04,0.83,0.2,34.16,-57.82,
0.07,0.81,0.19,29.33,-58.38,
0.1,0.78,0.16,24.78,-58.24,
0.12,0.74,0.14,20.86,-55.44,
0.13,0.69,0.12,16.1,-50.89,
0.13,0.65,0.17,8.47,-43.33,
0.13,0.66,0.21,0.91,-37.66,
0.13,0.73,0.21,-5.81,-33.74,
0.12,0.8,0.2,-14.14,-35.21,
0.12,0.84,0.21,-27.09,-39.9,
0.16,0.82,0.23,-32.34,-40.18,
0.21,0.84,0.21,-32.41,-37.94,
0.2,0.83,0.21,-35.77,-33.6,
0.17,0.78,0.18,-41.65,-30.94,
0.17,0.73,0.11,-45.99,-30.24,
0.15,0.69,0.07,-51.87,-28.49,
0.14,0.62,0.07,-53.9,-26.95,
0.12,0.55,0.12,-50.96,-28.42,
0.1,0.49,0.17,-49.28,-29.05,
0.08,0.45,0.18,-46.06,-28.42,
0.06,0.46,0.16,-42.63,-26.6,
0.03,0.44,0.19,-39.48,-25.2,
0.03,0.46,0.17,-36.61,-24.29,
0.04,0.49,0.15,-34.58,-22.33,
0.07,0.54,0.11,-34.23,-20.23,
0.1,0.63,0.06,-36.4,-20.02,
0.1,0.74,0.09,-42.84,-22.96,
0.04,0.88,0.16,-53.34,-22.96,
-0.02,1.04,0.27,-64.89,-33.3211.97,
-0.07,1.29,0.43,-74.9,-47.6027.37,
-0.07,1.53,0.52,-83.37,-60.2744.94,
-0.11,1.73,0.6,-93.94,-73.2265.59,
-0.09,1.71,0.69,-105.35,-80.9978.61,
-0.08,1.64,0.72,-116.48,-85.1984.91,
-0.03,1.52,0.78,-117.81,-81.2785.54,
0.08,1.54,0.83,-116.69,-69.8682.18,
0.15,1.53,0.72,-127.96,-50.1974.41,
0.17,1.45,0.7,-140.28,-35.7065.03,
0.16,1.27,0.74,-135.52,-25.7654.53,
0.11,1.25,0.76,-120.96,-22.3348.51,
0.14,1.26,0.69,-107.45,-21.1440.46,
0.14,1.21,0.68,-94.64,-26.5333.74,
0.17,1.15,0.69,-74.06,-32.6228.49,
0.22,1.07,0.79,-46.55,-30.6624.01,
0.2,1.01,0.89,-30.94,-22.9616.17,
0.15,1.02,0.91,-25.06,-14.287.70,
0.17,0.94,0.86,-29.26,-5.951.75,
0.14,0.93,0.77,-30.66,-10.08,
0.11,0.88,0.72,-20.93,-15.96,
0.1,0.83,0.68,-7.56,-21,
0.09,0.76,0.65,6.72,-24.08,
0.07,0.69,0.58,19.46,-25.9,
0.07,0.61,0.5,29.33,-27.3,
0.05,0.56,0.44,35.77,-27.58,
0.04,0.5,0.41,39.13,-31.01,
0.03,0.45,0.37,42.21,-35.84,
0.02,0.43,0.35,45.15,-42.14,
0.03,0.42,0.36,48.72,-49.84,
0.03,0.43,0.36,52.29,-55.02,
0.03,0.43,0.35,55.23,-57.47,
0.02,0.44,0.34,54.46,-56.77,
0.02,0.44,0.33,51.8,-55.02,
0.02,0.44,0.32,51.59,-53.62,
0.02,0.43,0.29,52.5,0.14-52.15,
0.02,0.43,0.29,54.25,-51.94,
0.02,0.43,0.3,56,-50.75,
0.03,0.45,0.31,58.31,-50.82,
0.03,0.47,0.33,66.5,-50.89,
0.03,0.5,0.37,72.1,-52.85,
0.03,0.52,0.39,76.58,-55.44,
0.05,0.53,0.36,79.8,-59.22,
0.09,0.57,0.32,80.85,-62.02,
0.1,0.59,0.33,78.33,-62.79,
0.12,0.57,0.36,74.62,-62.79,
0.14,0.57,0.39,71.89,-60.76,
0.16,0.58,0.43,72.38,-56.63,
0.18,0.61,0.47,73.64,-49.7,
0.18,0.65,0.49,74.41,-41.44,
0.18,0.71,0.5,74.62,-32.62,
0.2,0.77,0.51,70.77,-24.57,
0.21,0.85,0.51,64.68,-17.78,
0.23,0.94,0.51,54.74,-10.220.28,
0.24,0.99,0.52,44.45,-7.633.78,
0.23,0.99,0.56,35.07,-6.376.02,
0.22,0.97,0.59,27.37,-7.427.56,
0.21,0.96,0.63,20.3,-9.878.68,
0.17,0.9,0.64,13.23,-13.309.52,
0.11,0.84,0.63,6.37,-18.2011.13,
0.01,0.78,0.68,1.61,-22.8913.09,
-0.15,0.82,0.72,-0.91,-26.1818.48,
-0.16,1.03,0.74,0.7,-22.2624.29,
-0.18,1.18,0.7,7.42,-18.6925.48,
-0.29,1.28,0.52,11.9,-29.5426.11,
-0.33,1.22,0.14,32.76,-46.7628.28,
-0.28,1.32,-0.18,50.4,-55.4431.22,
-0.19,1.42,-0.08,42.98,-52.9932.83,
-0.12,1.42,0.03,40.04,-45.5029.19,
-0.1,1.42,-0.18,28.28,-52.9921.14,
-0.06,1.26,-0.21,21.91,-68.3916.59,
-0.02,1.3,0.17,9.8,-74.6212.53,
0.13,1.45,0.4,3.36,-71.968.40,
0.27,1.64,0.38,9.31,-60.133.01,
0.28,1.66,0.33,7.49,-47.25,
0.19,1.58,0.27,-5.39,-48.86,
0.13,1.37,0.14,-3.92,-54.53,
0.12,1.24,0.03,9.8,-61.32,
0.11,1.2,0.01,26.11,-69.51,
0.07,1.18,0.01,40.6,-79.66,
0.04,1.18,-0.01,54.53,-88.62,
0.01,1.23,0,68.32,-93.73,
0.02,1.28,0.02,74.41,-94.36,
0,1.3,-0.02,70.77,-97.58,
0.01,1.29,-0.04,61.53,-99.19,
0.03,1.21,-0.04,52.29,-98.98,
0.04,1.14,-0.04,46.48,-98.56,
0.02,1.09,0,41.93,-101.78,
0,1.06,0.01,39.41,-105.56,
-0.02,1.02,0.03,37.03,-110.88,
-0.05,0.98,0.04,33.39,-118.51,
-0.06,0.94,0.08,29.47,-123.97,
-0.09,0.88,0.08,26.32,-126.56,
-0.1,0.84,0.06,24.29,-127.47,
-0.09,0.82,0.01,22.75,-129.01,
-0.06,0.8,-0.03,20.86,-130.9,
-0.02,0.78,-0.05,18.83,-133.42,
0.04,0.75,-0.05,18.13,-135.1,
0.09,0.76,-0.02,17.29,-135.1,
0.13,0.77,0.01,16.24,-132.72,
0.16,0.77,0.04,15.33,-130.27,
0.19,0.76,0.06,15.75,-128.17,
0.21,0.77,0.08,17.57,-126,
0.22,0.78,0.25,18.27,-123.62,
0.26,0.82,0.14,17.71,-122.01,
0.29,0.9,0.15,17.99,-120.89,
0.3,0.96,0.1,14.63,-114.8,
0.34,0.98,0.06,9.38,-103.25,
0.35,0.93,0.08,7.84,-92.4,
0.34,0.89,0.09,9.45,-83.93,
0.29,0.89,0.11,7.98,-77.14,
0.3,0.9,0.1,5.95,-69.93,
0.33,0.93,0.11,4.97,-64.61,
0.35,0.96,0.13,4.41,-58.38,
0.37,0.99,0.16,4.06,-52.71,
0.36,1.02,0.19,0,-46.76,
0.33,1.06,0.19,-6.3,-41.300.77,
0.3,1.11,0.16,-16.59,-38.855.18,
