aX,aY,aZ,gX,gY,gZ
-0.01,0.77,-0.13,91.21,27.4451.59,
-0.03,0.87,-0.05,94.01,24.9947.53,
-0.05,0.91,0.06,91.98,27.4444.94,
-0.12,0.91,0.16,86.94,32.6943.68,
-0.16,0.84,0.2,81.06,35.4242.49,
-0.18,0.82,0.19,76.23,37.6642.91,
-0.23,0.8,0.1,71.33,32.6943.96,
-0.19,0.86,0.05,66.15,29.1945.01,
-0.18,0.87,0.01,65.66,23.4546.97,
-0.16,0.91,0.05,65.52,18.2748.93,
-0.14,0.91,0.08,66.5,16.3151.10,
-0.11,0.93,0.09,66.29,17.0851.52,
-0.05,0.95,0.08,65.17,21.1449.28,
0.03,0.97,0.13,67.13,26.2546.90,
0.06,1.04,0.18,67.76,31.6444.94,
0,1.12,0.2,61.32,37.2442.42,
-0.17,1.18,0.12,48.65,39.7639.34,
-0.27,1.23,0,27.3,37.6633.11,
-0.29,1.27,-0.1,17.99,31.5726.18,
-0.34,1.33,-0.13,10.71,19.3919.11,
-0.36,1.35,-0.07,-0.28,8.6813.23,
-0.29,1.28,0.02,-5.6,5.184.90,
-0.13,1.26,0.17,-11.27,8.54-0.84,
-0.09,1.22,0.26,-18.76,13.58-4.06,
-0.17,1.22,0.22,-38.64,20.58-6.79,
-0.27,1.23,0.07,-52.36,22.96-10.92,
-0.29,1.27,0.02,-62.37,17.29-19.95,
-0.26,1.39,0.04,-75.67,6.51-35.42,
-0.14,1.43,0.14,-98.21,2.10-50.75,
0.01,1.37,0.26,-120.26,5.11-66.22,
0.07,1.32,0.12,-155.54,3.36-75.67,
0.15,1.18,0.14,-168.28,-6.09-77.00,
0.22,1.11,0.11,-165.55,-13.51-73.64,
0.2,1.05,-0.21,-155.05,-16.73-68.04,
0.04,1.08,-0.27,-140.49,-24.64-60.83,
-0.19,1.24,-0.15,-131.25,-42.98-56.56,
-0.23,1.36,0.15,-128.94,-41.72-56.91,
-0.18,1.41,0.38,-127.26,-32.83-59.36,
-0.07,1.34,0.49,-125.44,-25.06-58.87,
0.08,1.2,0.42,-119.14,-22.82-58.03,
0.22,1.07,0.42,-111.79,-16.59-53.55,
0.26,1.01,0.38,-107.52,-7.70-48.16,
0.16,1.05,0.28,-109.41,-6.51-44.24,
0.06,0.99,0.18,-103.04,-10.57-44.03,
0.03,0.85,0.12,-96.81,-15.68-41.23,
0.03,0.74,0.11,-88.83,-19.67-39.13,
0.03,0.71,0.09,-81.06,-21.56-37.66,
0.08,0.63,0.1,-76.02,-23.24-34.16,
0.05,0.57,0.06,-66.64,-32.41-32.55,
0.06,0.55,0.09,-53.27,-36.40-29.68,
0.07,0.55,0.08,-35.49,-41.72-27.72,
0.05,0.58,0.12,-30.31,-44.38-26.46,
0.03,0.57,0.18,-24.15,-43.68-25.13,
0.02,0.57,0.21,-20.72,-44.03-24.57,
0.02,0.51,0.21,-14.42,-45.29-21.14,
0.02,0.5,0.2,-8.75,-45.50-19.46,
0.05,0.45,0.23,15.61,-40.95-16.87,
0.08,0.39,0.21,17.22,-36.68-13.23,
0.07,0.37,0.22,29.75,-36.75-6.86,
0.08,0.38,0.28,40.25,-38.710.42,
0.07,0.4,0.35,53.2,-39.418.47,
0.04,0.43,0.37,67.27,-35.1414.14,
-0.02,0.49,0.4,79.52,-30.4519.60,
-0.08,0.56,0.44,94.71,-25.4824.57,
-0.14,0.64,0.49,102.2,-20.8628.07,
-0.21,0.7,0.53,102.97,-17.1531.15,
-0.25,0.82,0.62,90.79,-15.4036.61,
-0.27,1.08,0.74,69.65,-14.8438.92,
-0.3,1.41,0.8,40.04,-15.5431.92,
-0.32,1.77,0.88,11.06,-18.4114.84,
-0.22,1.98,0.95,-13.23,-11.55-10.43,
-0.12,1.82,1,-29.05,-7.91-27.51,
-0.32,1.53,1.07,-35.98,-27.16-40.60,
-0.55,0.94,0.99,-40.18,-44.80-44.80,
-0.53,0.61,0.79,-50.19,-54.04-40.53,
-0.26,0.56,0.49,-54.88,-38.57-34.65,
-0.05,0.78,0.16,-45.85,-8.54-30.87,
0.17,1.02,0.02,-20.79,0.49-21.84,
0.61,1.15,0.04,26.74,10.36-11.90,
0.65,1.34,-0.21,87.29,12.601.61,
0.6,1.45,-0.51,121.03,-9.176.37,
0.5,1.36,-0.14,70.28,-44.8013.44,
0.31,1.22,0.65,-13.23,-57.6120.51,
0.05,0.92,0.48,-32.55,-22.2614.56,
0.11,1.02,0.36,-47.11,14.986.79,
0.3,0.77,0.35,-58.59,57.477.63,
0.18,0.65,0.14,-16.1,104.091.26,
0.03,0.65,0.09,20.93,150.22-1.40,
-0.02,0.7,-0.26,58.59,160.096.23,
-0.1,0.77,-0.45,87.5,133.5622.33,
-0.09,1.02,-0.45,95.13,97.5827.58,
-0.19,1.17,-0.27,89.18,56.2825.20,
-0.32,1.2,-0.03,91.35,38.6421.00,
-0.37,1.1,0.16,95.76,39.0618.13,
-0.28,0.96,0.2,95.9,50.6823.73,
-0.11,0.84,0.06,92.96,51.0331.99,
0,0.7,0.1,90.44,42.0047.46,
0.12,0.7,0.17,80.99,38.5055.51,
0.05,0.65,0.14,70.91,42.7061.25,
-0.03,0.62,-0.02,80.08,42.1463.35,
-0.09,0.78,-0.1,85.33,36.8260.34,
-0.09,0.83,-0.08,89.18,33.0456.00,
-0.07,0.84,-0.01,94.92,29.6152.36,
-0.1,0.82,0.08,95.55,27.8648.79,
-0.13,0.79,0.14,93.17,30.2448.65,
-0.16,0.81,0.16,87.43,34.5847.04,
-0.2,0.83,0.13,80.43,34.7945.71,
-0.18,0.84,0.05,73.29,29.4746.83,
-0.16,0.86,0.03,67.06,24.2947.74,
-0.13,0.89,0.04,64.61,23.1748.51,
-0.11,0.9,0.07,65.87,22.6149.07,
-0.07,0.94,0.12,67.55,24.6449.49,
-0.02,0.98,0.18,66.57,29.4750.61,
0.01,1.05,0.22,61.95,35.9150.47,
0.01,1.13,0.22,55.37,42.8448.93,
-0.06,1.2,0.15,46.69,47.3944.80,
-0.14,1.26,0.06,34.51,47.8837.10,
-0.24,1.28,-0.04,23.1,41.5828.35,
-0.36,1.32,-0.07,13.37,29.9620.30,
-0.44,1.31,-0.04,2.45,15.6811.97,
-0.38,1.31,0.06,-6.02,3.504.55,
-0.26,1.27,0.2,-11.83,-1.19-2.66,
-0.18,1.25,0.26,-23.31,2.66-9.87,
-0.21,1.23,0.22,-39.48,9.73-11.83,
-0.28,1.22,0.08,-53.48,10.92-16.17,
-0.31,1.32,0.04,-66.36,2.10-24.15,
-0.35,1.43,0.05,-90.51,-9.59-36.61,
-0.28,1.46,0.08,-108.92,-16.24-52.43,
-0.12,1.43,0.12,-128.52,-20.16-66.22,
0.02,1.29,0.13,-148.26,-25.55-74.34,
0.1,1.21,0.29,-162.19,-32.06-72.38,
0.21,1.17,0.21,-166.18,-29.33-68.25,
0.08,1.07,-0.15,-144.9,-29.26-65.10,
-0.13,1.1,-0.39,-126.7,-33.04-62.65,
-0.29,1.18,-0.24,-115.15,-46.41-56.63,
-0.3,1.29,0.07,-109.55,-56.49-57.40,
-0.16,1.4,0.3,-113.75,-63.00-58.10,
0.12,1.35,0.32,-112.56,-60.55-59.15,
0.11,1.21,0.31,-107.1,-52.85-59.64,
0.21,1.11,0.39,-97.93,-33.95-58.17,
0.26,1.11,0.4,-94.36,-12.95-56.77,
0.2,1.13,0.28,-95.13,-4.76-56.63,
0.16,1.02,0.21,-95.41,-4.97-55.58,
0.09,0.93,0.12,-91.21,-5.32-56.77,
0.05,0.77,0.07,-85.33,-13.30-55.93,
-0.02,0.68,0.03,-75.88,-21.35-52.64,
0,0.67,0.08,-75.95,-26.95-45.29,
-0.03,0.61,0.06,-69.23,-34.51-41.02,
-0.02,0.56,0.08,-59.36,-40.25-35.91,
-0.03,0.51,0.05,-46.2,-49.28-32.69,
-0.07,0.54,0.06,-30.87,-63.07-33.46,
-0.07,0.57,0.15,-27.09,-65.87-36.47,
-0.03,0.5,0.17,-24.57,-68.88-33.88,
0.03,0.46,0.15,-22.12,-72.45-30.52,
0.03,0.45,0.09,-15.4,-76.79-26.25,
0.07,0.43,0.13,-7.42,-80.01-22.47,
0.08,0.4,0.13,11.06,-78.12-20.30,
0.1,0.42,0.19,24.99,-74.69-16.03,
0.11,0.41,0.28,36.47,-68.88-11.13,
0.11,0.4,0.35,47.18,-61.39-6.02,
0.07,0.39,0.41,60.27,-55.231.05,
0.05,0.44,0.42,76.79,-48.168.40,
0,0.55,0.42,89.32,-41.8612.67,
-0.07,0.64,0.44,93.8,-34.7916.38,
-0.18,0.72,0.48,93.59,-30.2420.79,
-0.24,0.86,0.58,81.2,-26.6024.29,
-0.3,1.04,0.69,66.64,-25.5525.48,
-0.38,1.3,0.79,46.55,-30.1720.72,
-0.41,1.58,0.93,25.27,-35.843.71,
-0.35,1.73,1.03,4.76,-27.09-13.30,
-0.18,1.71,0.96,-16.66,-2.38-25.97,
-0.15,1.5,0.84,-31.64,-2.52-34.58,
-0.29,1.2,0.75,-27.58,-27.44-35.77,
-0.44,0.96,0.66,-23.59,-52.71-33.18,
-0.29,0.93,0.59,-29.54,-56.07-26.74,
-0.05,1.16,0.38,-27.37,-37.03-16.45,
0.24,1.38,0.17,-11.48,-13.65-7.56,
0.44,1.57,0.08,9.03,3.43-1.05,
0.65,1.5,-0.16,53.27,22.333.50,
0.61,1.34,-0.44,81.06,9.450.28,
0.5,1.04,0.06,56.42,-30.451.68,
0.43,0.82,0.47,-6.3,-52.0815.96,
0.24,0.52,0.55,-29.47,-32.8319.60,
0.2,0.62,0.46,-38.08,14.9818.90,
0.24,0.69,0.39,-45.78,62.0918.62,
0.14,0.69,0.16,-19.88,115.3614.07,
-0.11,0.74,-0.22,25.06,143.9913.79,
-0.17,0.94,-0.37,63,141.3317.71,
-0.19,1.02,-0.37,82.67,117.7417.92,
-0.15,1.03,-0.3,87.36,76.8618.62,
-0.28,1.03,-0.16,91,48.4420.09,
-0.32,1.04,0.06,96.95,34.5820.79,
-0.34,1.09,0.17,93.52,31.8515.47,
-0.26,0.96,0.17,94.5,34.7914.84,
-0.09,0.79,0.2,85.96,36.2619.11,
0.04,0.66,0.21,88.97,33.6029.47,
0.21,0.66,0.28,86.24,41.6538.22,
0.16,0.67,0.22,83.23,53.7643.33,
0.09,0.7,0.07,83.51,59.4345.71,
0.05,0.79,-0.08,83.72,57.9647.32,
-0.05,0.9,-0.1,85.82,50.4745.64,
-0.07,0.94,0.04,86.73,51.1739.41,
-0.1,0.93,0.14,85.12,55.8637.10,
-0.16,0.84,0.2,82.88,59.2936.82,
-0.21,0.84,0.2,76.09,59.9937.59,
-0.21,0.83,0.16,70.98,59.0838.22,
-0.23,0.82,0.06,65.52,50.6841.02,
-0.22,0.8,0.05,63.84,40.6046.20,
-0.2,0.84,0.07,62.37,36.6149.77,
-0.19,0.85,0.11,63.56,31.9953.27,
-0.19,0.85,0.14,65.73,31.5055.02,
-0.17,0.88,0.15,67.34,31.5056.00,
-0.12,0.9,0.17,70.42,33.1855.23,
-0.07,0.96,0.21,72.73,34.9353.69,
-0.1,1.09,0.2,69.51,36.6850.47,
-0.18,1.19,0.14,56.07,36.9644.38,
-0.23,1.24,0.1,38.01,33.6035.21,
-0.26,1.28,0.06,18.55,29.5426.74,
-0.35,1.32,-0.04,4.55,20.7916.59,
-0.39,1.34,-0.06,-6.51,9.664.97,
-0.34,1.3,0.06,-14.84,-1.05-6.02,
-0.21,1.24,0.23,-21.07,-4.69-11.41,
-0.1,1.24,0.36,-35,3.43-13.23,
-0.12,1.21,0.29,-57.05,14.21-11.41,
-0.16,1.21,0.13,-79.31,17.15-12.95,
-0.17,1.31,0.1,-97.3,10.08-21.84,
-0.14,1.42,0.25,-121.17,2.80-35.49,
-0.02,1.51,0.3,-162.68,2.31-56.28,
0.06,1.3,0.19,-192.64,-1.54-69.86,
0.22,1.21,0.09,-188.65,-12.18-75.88,
0.21,1.14,-0.14,-171.57,-19.67-76.65,
0.09,1.13,-0.18,-155.96,-19.11-72.73,
-0.14,1.27,-0.12,-138.04,-10.08-68.88,
-0.42,1.42,-0.07,-128.03,-12.18-66.43,
-0.4,1.53,0.17,-126.42,-25.20-66.64,
-0.31,1.5,0.4,-129.92,-37.03-63.56,
-0.16,1.38,0.42,-127.89,-40.39-61.53,
0.01,1.2,0.36,-117.11,-39.41-59.64,
0.17,1.07,0.42,-111.09,-29.19-53.83,
0.22,1.02,0.37,-106.4,-19.25-49.28,
0.18,0.92,0.3,-98.42,-15.19-45.57,
0.15,0.81,0.22,-90.23,-14.21-43.40,
0.12,0.76,0.12,-84.35,-20.93-42.07,
0.08,0.64,0.1,-78.26,-27.09-37.38,
0.07,0.65,0.09,-73.78,-30.24-32.62,
0.05,0.66,0.05,-77.14,-35.28-28.91,
0.04,0.57,0.07,-65.59,-39.06-28.07,
0.01,0.52,0.11,-47.46,-39.76-26.81,
-0.03,0.5,0.05,-27.02,-43.75-26.67,
-0.1,0.54,0.06,-11.41,-49.98-27.65,
-0.08,0.51,0.13,-4.41,-52.01-27.65,
-0.05,0.41,0.17,-0.21,-53.55-26.60,
-0.05,0.39,0.18,8.12,-56.84-24.43,
-0.03,0.38,0.22,14.56,-58.17-22.96,
0,0.31,0.22,26.74,-59.92-21.14,
0.04,0.27,0.26,39.13,-56.84-17.71,
0.07,0.26,0.3,50.47,-50.68-11.83,
0.11,0.3,0.36,61.39,-44.52-3.01,
0.11,0.33,0.4,75.39,-35.284.27,
0.07,0.4,0.4,94.22,-29.1211.69,
0.01,0.55,0.39,115.64,-24.8520.23,
-0.1,0.74,0.41,120.89,-23.3126.11,
-0.21,0.87,0.49,111.02,-23.1026.95,
-0.27,0.95,0.61,97.02,-21.6327.58,
-0.24,1.12,0.72,80.01,-15.1925.13,
-0.25,1.38,0.78,53.13,-10.5020.09,
-0.23,1.66,0.82,1.61,-10.578.33,
-0.21,1.83,0.87,-27.16,-5.46-10.43,
-0.2,1.69,0.88,-50.33,-7.00-21.63,
-0.29,1.48,0.89,-51.24,-34.58-25.62,
-0.46,1.05,0.88,-38.22,-72.17-29.54,
-0.52,0.78,0.84,-31.99,-82.46-29.89,
-0.4,0.76,0.63,-38.43,-62.09-29.96,
-0.19,0.93,0.38,-37.94,-32.20-25.76,
0.05,1.15,0.17,-23.31,-13.93-19.18,
0.41,1.24,0.17,7.56,0.49-7.91,
0.65,1.44,-0.05,56,13.797.21,
0.63,1.55,-0.35,91.84,2.1713.09,
0.68,1.5,-0.15,88.06,-34.3718.83,
0.52,1.24,0.47,20.3,-57.8923.59,
0.24,0.88,0.67,-25.13,-41.5824.29,
0.09,0.81,0.41,-21.42,-3.5014.84,
0.13,0.65,0.36,-26.32,27.9315.61,
0.13,0.6,0.2,-12.39,74.9010.43,
-0.02,0.6,-0.05,12.6,119.7011.69,
-0.08,0.74,-0.34,43.82,123.9021.42,
-0.13,0.87,-0.52,82.81,92.6127.79,
-0.15,1.01,-0.43,92.96,56.3529.47,
-0.23,1,-0.2,102.55,31.3622.12,
-0.27,1.01,-0.04,111.51,19.0416.59,
-0.27,1.04,0.13,109.9,13.3012.67,
-0.25,1.08,0.25,101.92,22.9610.99,
-0.08,0.97,0.26,93.24,37.389.87,
0.02,0.83,0.19,90.79,38.9915.54,
0.16,0.78,0.27,80.64,41.7224.15,
0.17,0.7,0.31,74.2,53.2031.08,
0.09,0.75,0.17,71.4,63.9835.35,
0.02,0.82,0.02,70,65.8736.82,
-0.04,0.84,-0.09,70.77,59.9936.26,
-0.06,0.85,-0.06,71.19,54.8135.49,
-0.09,0.82,0.06,71.61,53.6234.02,
-0.1,0.82,0.19,68.32,56.4234.09,
-0.12,0.79,0.21,68.25,59.6433.74,
-0.14,0.81,0.17,67.83,60.5534.51,
-0.15,0.82,0.14,63.35,56.2836.33,
-0.2,0.77,0.09,61.46,52.0839.27,
-0.24,0.75,0.07,63.98,47.2543.26,
-0.26,0.78,0.06,66.78,39.2047.04,
-0.23,0.81,0.1,71.26,36.1949.21,
-0.22,0.86,0.1,74.83,32.9051.10,
-0.18,0.89,0.1,78.12,31.6452.50,
-0.12,0.95,0.1,79.87,29.7554.32,
-0.09,1.03,0.1,79.59,27.1655.09,
-0.08,1.16,0.12,69.65,27.5153.83,
-0.09,1.25,0.09,54.81,30.6648.16,
-0.08,1.28,0.05,36.89,31.7139.90,
-0.13,1.29,0.01,25.27,25.5528.70,
-0.24,1.33,0,13.58,11.1318.83,
-0.24,1.35,0.02,0.56,7.917.14,
-0.19,1.27,0,-1.47,3.15-1.96,
-0.13,1.26,0.15,-7.77,-4.27-6.79,
-0.11,1.24,0.31,-26.53,-0.56-8.54,
-0.21,1.24,0.26,-49.7,8.54-11.06,
-0.28,1.28,0.09,-72.45,15.05-19.04,
-0.24,1.36,0.01,-91.35,10.29-32.06,
-0.13,1.41,0.15,-123.55,5.74-49.42,
-0.02,1.48,0.25,-134.12,5.46-65.31,
0.03,1.47,0.27,-171.29,2.45-75.60,
-0.03,1.27,0.27,-185.64,-11.06-76.44,
0.01,1.12,0.09,-181.37,-21.56-70.42,
0.06,1.03,-0.26,-158.06,-19.53-69.23,
-0.12,1.09,-0.33,-143.22,-22.54-63.07,
-0.35,1.21,-0.29,-129.78,-35.42-57.96,
-0.44,1.34,-0.05,-129.78,-51.59-54.32,
-0.4,1.43,0.26,-134.4,-67.62-54.53,
-0.29,1.42,0.35,-137.76,-78.12-56.21,
-0.13,1.23,0.3,-138.39,-77.07-58.87,
0.17,1.08,0.45,-135.94,-53.48-58.24,
0.3,1.01,0.51,-129.57,-24.08-53.48,
0.27,1,0.36,-116.27,-10.64-49.14,
0.22,0.99,0.2,-104.23,-7.49-47.74,
0.2,0.9,0.12,-95.55,-9.87-45.08,
0.15,0.85,0.12,-94.15,-14.91-41.09,
0.12,0.76,0.12,-92.05,-16.38-38.78,
0.03,0.7,0.05,-84.77,-25.27-36.75,
0.03,0.68,0.14,-67.9,-24.64-34.79,
0.01,0.64,0.09,-54.53,-27.51-30.52,
-0.07,0.56,-0.02,-33.67,-39.13-28.56,
-0.08,0.55,0.04,-15.89,-49.00-26.67,
-0.12,0.53,0.09,-11.48,-54.46-25.97,
-0.07,0.49,0.12,-14,-58.80-23.59,
-0.02,0.41,0.11,-11.83,-62.44-19.74,
0.01,0.39,0.1,-9.66,-67.06-17.08,
0.03,0.35,0.12,-0.63,-70.42-14.49,
0.05,0.28,0.18,14.21,-70.56-10.57,
0.05,0.28,0.27,31.29,-67.20-6.30,
0.08,0.26,0.37,52.5,-59.64-2.66,
0.09,0.24,0.45,76.86,-52.152.66,
0.06,0.25,0.47,103.74,-44.809.94,
-0.03,0.39,0.45,115.01,-43.1916.52,
-0.17,0.54,0.47,119.49,-42.9820.30,
-0.29,0.65,0.48,121.87,-42.7728.70,
-0.33,0.92,0.5,115.78,-42.7037.24,
-0.29,1.27,0.53,94.22,-42.9838.01,
-0.3,1.6,0.64,61.95,-47.5326.04,
-0.27,1.76,0.82,15.12,-48.797.77,
-0.21,1.89,1.12,-15.26,-38.50-9.31,
-0.22,1.8,1.12,-37.8,-29.40-22.54,
-0.2,1.39,1.15,-38.99,-30.80-39.41,
-0.24,0.96,0.91,-29.68,-34.02-43.40,
-0.15,0.87,0.61,-24.5,-35.70-36.82,
0.1,1.09,0.31,-32.2,-29.40-26.53,
0.32,1.33,0.11,-42.35,-26.39-16.03,
0.49,1.5,0.09,-32.34,-24.08-7.28,
0.59,1.54,-0.08,1.89,-10.50-0.77,
0.51,1.31,-0.3,42.35,-10.503.78,
0.45,0.96,-0.06,38.36,-48.5113.51,
0.24,0.69,0.38,-5.18,-71.4729.26,
0.04,0.7,0.51,-43.61,-62.1635.70,
-0.03,0.71,0.36,-37.31,-25.9728.56,
0.02,0.85,0.28,-41.72,15.6819.81,
0.02,0.82,0.11,-25.69,64.547.28,
-0.08,0.66,-0.12,22.19,123.410.35,
-0.13,0.75,-0.27,58.94,99.197.70,
-0.14,0.83,-0.28,74.97,61.8116.73,
-0.12,0.94,-0.21,87.01,32.9018.06,
-0.17,1.09,-0.06,94.43,17.9213.51,
-0.21,1.15,0.09,102.62,14.008.75,
-0.21,1.19,0.17,105.21,16.664.90,
-0.15,1.11,0.21,104.16,22.194.34,
-0.08,0.91,0.19,101.92,21.7010.22,
0.03,0.74,0.25,100.1,21.2820.58,
0.11,0.68,0.28,99.12,25.6927.72,
0.1,0.63,0.18,102.2,28.9133.88,
0.13,0.67,0.13,97.3,36.4042.70,
0.02,0.63,-0.06,107.03,27.9344.80,
0,0.76,-0.05,100.1,23.1743.82,
-0.02,0.77,0.01,102.13,24.2242.07,
-0.08,0.85,0.08,98.28,29.3340.32,
-0.08,0.81,0.12,98,33.3939.90,
-0.05,0.82,0.13,96.53,34.1640.39,
-0.07,0.89,0.13,89.95,35.9140.11,
-0.1,0.87,0.08,83.23,36.3342.84,
-0.12,0.89,0.04,77.21,34.7245.99,
-0.16,0.9,0.01,69.79,31.7148.51,
-0.17,0.9,0.03,66.71,27.2351.45,
-0.16,0.93,0.13,63.63,27.5152.36,
-0.13,0.96,0.17,59.5,31.0149.91,
-0.07,0.99,0.2,56.63,34.5845.57,
0.16,0.97,0.31,59.22,42.2141.37,
0.22,1.02,0.44,69.79,49.3538.78,
0.05,1.18,0.39,62.58,55.3738.01,
-0.15,1.18,0.12,46.41,56.9135.21,
-0.38,1.2,-0.09,25.34,49.2130.59,
-0.66,1.26,-0.26,1.05,29.2620.86,
-0.75,1.25,-0.28,-17.22,7.846.51,
-0.31,1.08,-0.2,-21.91,-18.203.71,
-0.32,1.23,0.07,-18.62,-15.96-17.43,
-0.09,1.4,0.19,-30.52,-21.35-21.28,
-0.08,1.58,0.14,-47.67,-15.68-29.47,
-0.02,1.71,0.02,-67.13,-13.37-42.07,
0.03,1.77,0.06,-86.94,-17.08-53.27,
0.11,1.74,0.32,-114.52,-12.67-63.35,
0.1,1.56,0.33,-172.27,-8.12-68.95,
0.1,1.16,0.29,-180.88,-14.07-67.76,
0.22,0.98,0.11,-171.71,-18.27-62.16,
0.23,0.86,-0.36,-155.05,-25.13-52.50,
0.16,0.93,-0.35,-143.01,-32.69-45.08,
0.03,1.11,-0.11,-126.98,-33.53-45.36,
-0.02,1.34,0.35,-120.89,-21.07-51.73,
-0.04,1.43,0.52,-122.15,-7.98-60.13,
0.04,1.32,0.48,-116.48,-2.52-57.40,
0.06,1.27,0.28,-114.1,-5.53-50.47,
0.04,1,0.21,-107.59,-12.60-41.02,
0.02,1.04,0.21,-107.1,-17.71-35.84,
-0.04,0.95,0.15,-100.73,-22.61-37.17,
-0.01,0.81,0.08,-93.8,-28.49-37.73,
0.06,0.7,0.08,-84.21,-30.94-38.22,
0.13,0.66,0.13,-81.9,-29.54-34.37,
0.14,0.63,0.16,-73.85,-26.53-32.69,
0.14,0.63,0.18,-64.68,-21.00-33.39,
0.14,0.63,0.16,-57.12,-16.31-32.62,
0.1,0.6,0.12,-49.42,-14.21-32.69,
0.09,0.52,0.08,-32.34,-14.70-31.57,
0.07,0.51,0.07,-15.82,-17.22-32.48,
0.05,0.52,0.14,-5.32,-19.95-34.79,
0.04,0.52,0.21,-0.14,-20.37-36.12,
0.02,0.47,0.24,3.22,-20.37-38.15,
-0.03,0.41,0.22,11.69,-23.66-37.45,
-0.05,0.38,0.23,17.99,-28.21-33.74,
-0.06,0.32,0.23,28.49,-31.71-28.14,
-0.07,0.3,0.24,39.9,-36.33-21.00,
-0.09,0.34,0.25,50.82,-42.84-13.09,
-0.14,0.36,0.25,66.5,-48.44-3.99,
-0.15,0.41,0.25,81.41,-52.853.15,
-0.14,0.5,0.29,93.52,-53.419.10,
-0.15,0.61,0.34,102.41,-49.9814.91,
-0.12,0.75,0.45,103.04,-43.5421.56,
-0.05,0.93,0.64,97.86,-36.4723.10,
-0.02,1.12,0.77,84.63,-28.0719.95,
-0.04,1.49,0.88,63.21,-17.5011.34,
-0.14,1.92,0.89,31.36,-4.55-2.66,
-0.19,2.16,0.86,-13.72,1.05-21.84,
-0.17,1.9,0.97,-47.74,3.50-34.51,
-0.29,1.63,0.98,-54.04,-14.28-47.95,
-0.41,1.16,0.88,-57.47,-38.99-54.18,
-0.3,0.91,0.83,-66.29,-43.40-48.23,
-0.09,1.02,0.56,-57.12,-2.73-35.70,
0.16,1.34,0.16,-33.53,8.47-16.52,
0.37,1.49,0.04,-9.1,26.74-4.48,
0.54,1.37,-0.21,47.04,49.35-3.85,
0.48,1.04,-0.6,88.9,32.13-5.60,
0.49,0.78,-0.17,75.46,-25.6917.43,
0.36,0.66,0.32,2.73,-69.6518.97,
0.3,0.53,0.6,-42.63,-60.9025.20,
0.25,0.62,0.56,-49,-24.7125.48,
0.22,0.69,0.5,-40.53,35.6323.24,
0.07,0.73,0.13,5.6,112.7012.60,
-0.11,0.87,-0.27,45.99,154.7012.81,
0,1.07,-0.32,65.52,143.5725.55,
-0.01,1.16,-0.42,79.31,108.4332.69,
-0.18,1.21,-0.35,84.84,63.3531.08,
-0.3,1.16,-0.13,88.2,41.5826.81,
-0.32,1.05,0.1,94.29,37.8020.86,
-0.31,0.96,0.22,100.24,46.9016.45,
-0.17,0.93,0.21,97.02,60.9714.91,
-0.09,0.71,0.14,96.74,61.7423.24,
0.05,0.68,0.25,95.34,57.8234.51,
0.09,0.62,0.28,91.21,66.7843.26,
0,0.67,0.08,90.09,71.6148.58,
-0.07,0.72,-0.14,91,63.9852.43,
-0.13,0.77,-0.24,100.52,47.4652.15,
-0.07,0.91,-0.09,98.35,41.7247.67,
-0.09,0.91,0.03,93.94,40.6046.62,
-0.1,0.88,0.13,89.32,41.0947.32,
-0.09,0.83,0.21,84.35,45.7846.76,
-0.08,0.83,0.19,76.09,49.7046.55,
-0.06,0.81,0.1,68.88,49.0048.09,
-0.05,0.84,0.08,62.79,47.6049.77,
-0.1,0.84,0.02,60.06,43.8955.37,
-0.14,0.84,0.06,61.95,40.3259.01,
-0.16,0.84,0.08,66.85,39.2060.62,
-0.14,0.86,0.11,71.82,38.0161.18,
-0.09,0.96,0.16,73.22,40.8859.15,
-0.06,1.05,0.2,72.17,44.3855.58,
-0.03,1.13,0.21,68.04,47.1148.30,
-0.06,1.2,0.21,54.95,49.8441.16,
-0.16,1.24,0.11,36.61,53.6933.04,
-0.22,1.23,-0.02,18.97,50.3324.57,
-0.33,1.31,-0.1,3.15,40.3915.61,
-0.44,1.35,-0.15,-10.5,32.134.55,
-0.43,1.35,-0.05,-17.29,22.47-5.81,
-0.34,1.36,0.15,-25.9,12.32-14.35,
-0.27,1.37,0.24,-41.23,9.87-19.74,
-0.3,1.44,0.18,-56.49,8.75-25.90,
-0.25,1.48,0.08,-73.64,1.96-34.86,
-0.2,1.57,0.07,-91.98,-9.87-46.55,
-0.08,1.56,0.24,-113.75,-12.04-61.53,
0.05,1.54,0.3,-151.48,-11.62-72.94,
0.13,1.23,0.3,-181.72,-16.31-74.48,
0.27,1.1,0.15,-185.15,-25.48-70.91,
0.35,1.02,-0.11,-182.14,-19.81-65.03,
0.26,0.97,-0.33,-164.78,-15.26-54.53,
0.05,1.11,-0.22,-146.65,-15.19-48.23,
-0.12,1.39,0.11,-140.14,-19.04-48.51,
-0.12,1.51,0.44,-137.76,-12.67-58.59,
-0.02,1.44,0.52,-131.81,0.98-58.24,
0.06,1.3,0.41,-128.24,6.58-55.02,
0.1,1.06,0.28,-116.69,2.66-46.41,
0.11,0.95,0.29,-112.7,-1.96-37.87,
0.08,0.91,0.27,-112.07,-5.25-32.27,
0,0.9,0.23,-106.68,-7.28-33.95,
-0.06,0.77,0.13,-94.43,-16.24-33.60,
0,0.7,0.08,-85.12,-25.41-30.52,
0.03,0.65,0.06,-84.77,-31.99-24.01,
