aX,aY,aZ,gX,gY,gZ
-0.01,0.84,0.12,29.68,-60.83,
0.03,0.91,0.12,27.23,-67.13,
0.11,0.96,0.14,23.03,-66.22,
0.17,1.00,0.15,15.82,-60.90,
0.23,1.02,0.14,9.38,-51.73,
0.26,1.02,0.15,5.46,-42.28,
0.28,1.00,0.13,5.46,-29.40,
0.30,1.01,0.09,8.68,-22.61,
0.31,0.99,0.04,7.84,-19.60,
0.32,0.95,0.06,8.47,-17.78,
0.32,0.95,0.09,10.50,-17.64,
0.28,0.93,0.11,13.93,-15.96,
0.23,0.98,0.13,15.89,-13.65,
0.19,1.06,0.14,16.17,-14.00,
0.01,1.13,0.14,14.07,-16.52,
0.08,1.19,0.16,10.85,-21.07,
0.06,1.23,0.17,5.81,-25.20,
0.05,1.25,0.16,0.28,-30.31,
0.06,1.23,0.15,-6.72,-32.62,
0.07,1.19,0.15,-10.22,-33.04,
0.04,1.23,0.16,-11.62,-28.84,
0.07,1.29,0.11,-9.94,-33.18,
0.06,1.40,0.04,-16.03,-29.40,
0.07,1.48,-0.01,-26.18,-21.07,
0.07,1.50,0.06,-31.50,2.45-12.11,
0.08,1.52,0.18,-25.48,5.25-3.08,
0.02,1.50,0.25,-19.81,5.532.94,
-0.07,1.42,0.28,-18.48,4.555.74,
-0.08,1.39,0.30,-22.05,6.092.94,
-0.15,1.37,0.29,-30.66,7.770.98,
-0.12,1.30,0.27,-41.09,8.540.28,
-0.07,1.24,0.29,-55.02,10.50-0.42,
-0.03,1.16,0.33,-70.84,14.49-0.42,
0.00,1.06,0.39,-86.17,20.860.98,
0.01,1.03,0.44,-99.33,30.104.41,
0.03,1.05,0.44,-109.90,35.988.54,
0.04,1.06,0.42,-125.30,38.8514.84,
0.07,1.05,0.37,-138.74,38.9922.33,
0.10,1.01,0.32,-146.51,36.1231.08,
0.10,0.99,0.29,-151.69,30.1742.49,
0.08,0.95,0.28,-156.24,25.2752.57,
0.07,0.94,0.30,-153.37,23.8761.32,
0.07,0.92,0.32,-141.54,25.2067.48,
0.06,0.90,0.32,-125.72,28.9172.10,
0.03,0.93,0.30,-112.91,30.8774.83,
-0.02,0.96,0.27,-101.57,31.1571.68,
-0.04,0.88,0.23,-82.81,29.7568.25,
-0.06,0.83,0.21,-64.54,30.4562.16,
-0.06,0.79,0.22,-49.35,36.5453.97,
-0.09,0.75,0.25,-40.25,43.0549.21,
-0.10,0.76,0.32,-40.32,49.4941.86,
-0.10,0.78,0.38,-47.39,49.1437.87,
-0.06,0.83,0.45,-56.91,44.5238.85,
-0.02,0.87,0.50,-67.06,37.2442.77,
0.00,0.86,0.50,-75.67,33.7449.70,
0.02,0.85,0.53,-84.21,34.7257.40,
0.00,0.77,0.51,-94.15,36.8962.44,
-0.03,0.71,0.45,-98.91,42.3564.12,
-0.04,0.70,0.39,-100.73,47.3260.97,
-0.09,0.71,0.37,-94.15,48.6553.97,
-0.08,0.65,0.35,-88.20,50.9651.10,
-0.10,0.63,0.33,-76.72,49.3544.66,
-0.07,0.60,0.32,-61.74,49.9139.62,
-0.06,0.58,0.36,-52.15,44.8037.66,
0.01,0.65,0.42,-42.35,37.0341.09,
0.02,0.66,0.49,-43.68,30.8046.13,
-0.02,0.58,0.50,-48.93,29.3348.09,
-0.04,0.54,0.51,-56.42,30.2445.57,
-0.06,0.53,0.51,-59.71,34.2344.66,
-0.04,0.49,0.52,-60.48,39.6941.44,
-0.08,0.45,0.53,-64.89,44.1038.71,
-0.07,0.42,0.51,-61.32,45.5732.69,
-0.04,0.53,0.48,-50.47,47.8122.68,
-0.01,0.43,0.50,-48.72,45.0824.64,
0.01,0.46,0.54,-45.71,42.5624.36,
0.01,0.44,0.54,-33.88,39.3424.78,
-0.02,0.46,0.58,-22.33,35.6324.22,
-0.03,0.46,0.61,-5.88,31.5724.29,
-0.05,0.44,0.64,4.62,24.7825.27,
-0.07,0.37,0.69,15.61,17.5721.98,
-0.06,0.34,0.72,27.09,12.4618.13,
-0.03,0.33,0.75,40.25,7.6312.18,
-0.01,0.36,0.78,43.68,1.336.02,
0.05,0.36,0.79,45.43,-9.452.66,
0.10,0.44,0.75,46.55,-20.020.56,
0.14,0.49,0.75,45.01,-28.910.42,
0.12,0.50,0.75,47.53,-33.95,
0.05,0.51,0.75,44.87,-34.72,
0.04,0.45,0.83,53.69,-28.701.61,
-0.01,0.86,1.33,16.59,-30.7314.07,
0.04,1.09,1.04,-16.73,-32.7623.94,
0.02,1.28,0.71,49.70,-31.6414.70,
0.07,1.71,0.88,138.04,-35.84,
-0.10,1.91,0.85,149.38,-41.86,
-0.01,1.87,0.78,94.99,-25.69,
0.08,1.17,0.65,83.02,23.87-26.32,
-0.05,0.65,0.47,104.23,28.70-26.32,
-0.07,0.53,0.41,111.79,12.18-19.39,
-0.04,0.49,0.40,103.25,-24.50,
-0.02,0.48,0.38,90.23,-37.59,
-0.02,0.57,0.31,84.63,-42.70,
-0.07,0.65,0.27,81.97,-49.63,
-0.12,0.70,0.27,76.09,-57.12,
-0.19,0.75,0.31,67.83,-70.14,
-0.18,0.87,0.36,67.13,-84.35,
-0.15,1.03,0.38,70.35,-98.56,
-0.14,1.13,0.37,78.33,-103.32,
-0.07,1.18,0.32,90.86,-106.82,
0.01,1.17,0.28,97.79,-107.73,
0.12,1.18,0.24,98.91,-105.70,
0.23,1.14,0.20,107.03,-105.98,
0.31,1.08,0.19,107.31,-103.67,
0.34,1.02,0.20,100.73,-103.11,
0.33,0.98,0.22,95.13,-99.19,
0.30,0.93,0.22,88.62,-95.27,
0.26,0.89,0.21,84.98,-90.23,
0.25,0.92,0.22,79.80,-83.72,
0.18,0.92,0.21,76.30,-77.49,
0.14,0.94,0.21,76.65,-70.21,
0.09,0.97,0.19,77.35,-60.76,
0.03,0.98,0.17,76.09,-59.43,
-0.04,0.95,0.14,76.44,-60.13,
-0.03,0.89,0.17,74.97,-59.78,
0.00,0.86,0.16,71.54,-59.92,
0.02,0.81,0.15,67.76,-59.78,
0.02,0.75,0.15,62.65,-56.14,
0.02,0.75,0.11,57.68,-52.99,
0.05,0.75,0.06,51.31,-47.95,
0.03,0.76,0.04,44.87,-44.10,
0.03,0.74,0.05,39.41,-37.45,
0.01,0.76,0.03,33.88,-33.74,
-0.04,0.79,0.04,32.69,-32.48,
-0.06,0.86,0.08,34.37,-36.61,
-0.09,0.92,0.11,34.09,-41.65,
-0.10,0.95,0.13,31.36,-47.74,
-0.07,0.98,0.15,27.93,-51.80,
0.00,1.00,0.18,21.14,-53.62,
0.06,0.95,0.17,17.36,-56.14,
0.09,0.91,0.14,17.50,-57.82,
0.15,0.92,0.10,18.55,-58.66,
0.18,0.94,0.09,14.07,-56.49,
0.20,0.94,0.10,14.21,-51.17,
0.23,0.99,0.09,11.34,-48.37,
-0.02,0.97,0.10,2.45,-1.400.07,
-0.01,0.97,0.10,2.52,-0.700.14,
-0.01,0.98,0.10,2.24,0.280.14,
0.00,0.98,0.09,2.17,0.980.42,
-0.01,0.98,0.09,2.31,1.330.63,
-0.01,0.98,0.08,2.66,1.331.26,
-0.01,0.97,0.08,2.87,1.471.19,
-0.01,0.97,0.08,2.94,1.681.33,
-0.01,0.97,0.09,2.94,2.311.40,
-0.02,0.97,0.09,3.15,2.800.91,
-0.01,0.98,0.09,3.01,2.870.42,
-0.01,0.98,0.09,2.52,2.800.35,
-0.01,0.98,0.08,2.38,2.380.35,
-0.01,0.98,0.08,2.24,2.520.21,
-0.01,0.98,0.08,2.17,2.590.56,
-0.01,0.98,0.08,2.10,2.590.77,
-0.01,0.98,0.09,2.10,2.870.91,
-0.01,0.98,0.09,2.03,3.361.47,
-0.01,0.99,0.09,1.89,3.501.54,
-0.01,0.99,0.09,1.47,3.221.19,
-0.02,0.99,0.09,1.33,2.661.26,
-0.01,0.98,0.09,1.19,2.311.40,
-0.01,0.97,0.09,1.12,2.101.40,
-0.01,0.97,0.09,1.19,2.171.40,
-0.01,0.97,0.09,1.19,2.171.40,
-0.01,0.97,0.09,1.19,1.681.40,
-0.01,0.98,0.08,1.05,1.821.61,
-0.01,0.98,0.09,1.54,1.961.47,
-0.01,0.98,0.09,1.89,2.171.40,
-0.01,0.98,0.09,1.89,2.031.33,
-0.01,0.98,0.09,1.82,1.891.68,
-0.01,0.97,0.08,1.61,2.031.47,
-0.01,0.98,0.08,1.47,2.311.61,
0.00,0.98,0.08,1.47,2.521.68,
0.00,0.98,0.08,1.54,2.731.75,
-0.01,0.98,0.08,1.47,2.591.68,
-0.01,0.98,0.09,1.47,2.311.82,
-0.01,0.98,0.09,1.40,2.451.96,
-0.01,0.98,0.09,1.54,2.452.17,
-0.01,0.98,0.09,1.61,2.312.38,
-0.02,0.98,0.09,1.47,2.172.52,
-0.02,0.98,0.09,1.47,1.892.59,
-0.02,0.98,0.09,1.26,1.612.80,
-0.01,0.98,0.09,0.91,1.682.94,
-0.01,0.98,0.09,1.05,1.682.59,
-0.01,0.98,0.09,0.84,1.402.24,
-0.01,0.98,0.08,0.70,1.542.38,
-0.01,0.98,0.08,0.70,1.962.45,
-0.01,0.98,0.08,0.63,2.312.03,
-0.01,0.98,0.08,0.70,2.801.96,
-0.02,0.98,0.09,0.77,2.732.10,
-0.02,0.98,0.09,0.56,2.312.03,
-0.02,0.97,0.09,0.77,1.962.10,
-0.02,0.98,0.08,0.70,1.612.17,
-0.02,0.97,0.08,1.19,1.332.10,
-0.01,0.98,0.09,1.47,1.401.89,
-0.01,0.98,0.09,1.26,1.471.54,
-0.01,0.98,0.09,1.05,1.331.75,
-0.01,0.98,0.09,0.84,0.841.68,
-0.01,0.98,0.08,0.70,0.071.82,
-0.01,0.97,0.09,0.42,-0.352.03,
0.00,0.97,0.09,0.49,-0.632.66,
0.00,0.99,0.10,0.28,-0.422.59,
0.01,1.00,0.10,0.35,0.073.22,
0.01,1.00,0.10,-17.92,0.213.78,
0.01,1.00,0.09,-0.07,0.214.20,
0.00,1.00,0.09,0.07,-0.284.76,
0.00,0.99,0.09,0.42,-0.915.18,
0.00,0.97,0.09,0.49,-0.985.32,
0.00,0.97,0.10,1.05,-0.705.60,
0.01,0.97,0.10,1.05,-0.355.95,
0.02,0.97,0.10,0.77,0.074.90,
0.01,0.98,0.10,0.14,0.424.83,
-0.01,0.97,0.07,-0.91,-0.355.32,
-0.01,0.95,0.08,-1.33,-0.355.81,
-0.02,0.97,0.07,-1.05,-0.496.09,
-0.02,0.98,0.07,-0.63,0.075.74,
-0.03,0.98,0.08,-0.70,0.495.53,
-0.03,0.97,0.09,-1.05,0.845.11,
-0.04,0.97,0.09,-1.47,1.403.78,
-0.03,0.97,0.10,-1.12,1.682.31,
-0.02,0.96,0.11,-0.63,1.820.00,
-0.01,0.96,0.10,0.00,1.54-1.33,
0.00,0.96,0.10,0.98,0.70-2.80,
0.01,0.97,0.09,2.59,0.21-3.36,
0.02,0.97,0.08,3.99,-3.43,
0.03,0.98,0.09,4.97,0.00-3.08,
0.03,0.99,0.08,5.81,0.00-1.82,
0.03,1.00,0.08,5.95,0.14-1.19,
0.02,1.00,0.08,5.67,0.42-0.14,
0.02,1.00,0.08,4.69,0.350.91,
0.01,1.00,0.08,3.08,0.491.96,
0.01,1.00,0.08,2.03,0.422.87,
0.01,0.99,0.08,0.77,0.213.71,
0.01,0.98,0.08,-0.28,-0.074.62,
0.01,0.98,0.08,-0.77,-0.565.11,
0.01,0.98,0.08,-1.19,-0.845.25,
0.01,0.98,0.08,-1.33,-0.845.46,
0.00,0.97,0.08,-1.47,-1.195.74,
0.00,0.98,0.07,-1.54,-1.125.46,
-0.01,0.98,0.07,-1.75,-1.195.25,
0.00,0.98,0.07,-2.03,-0.704.41,
-0.01,0.98,0.08,-1.96,0.073.15,
-0.01,0.97,0.08,-1.75,0.842.80,
-0.01,0.97,0.08,-1.47,1.262.31,
-0.01,0.98,0.07,-1.54,1.891.68,
0.00,0.98,0.07,-1.40,2.521.19,
0.00,0.98,0.07,-1.26,2.661.40,
0.00,0.98,0.08,-0.77,2.381.12,
0.00,0.99,0.07,-1.40,1.821.19,
0.00,0.98,0.08,-1.54,1.331.05,
0.01,0.97,0.08,-0.98,1.401.05,
0.00,0.98,0.08,-0.63,1.681.12,
0.00,0.98,0.08,-0.63,1.681.26,
0.00,0.98,0.08,-0.63,0.981.19,
0.00,0.97,0.09,-0.63,0.490.91,
0.00,0.98,0.11,-0.07,0.421.05,
0.00,0.99,0.10,-0.49,0.001.40,
-0.01,1.00,0.08,-2.24,-0.421.61,
-0.01,0.99,0.07,-2.45,-0.981.54,
-0.01,0.98,0.08,-2.80,-1.401.82,
0.00,0.96,0.10,-2.52,-1.191.54,
0.00,0.96,0.12,-1.89,17.641.75,
-0.01,0.98,0.11,-2.31,0.002.24,
0.00,0.98,0.09,-2.52,-0.421.82,
0.00,0.98,0.09,-2.38,-0.701.54,
0.00,0.97,0.10,-3.43,-1.191.61,
0.01,0.97,0.10,-3.85,-1.051.33,
0.01,0.97,0.10,-4.06,-0.281.82,
0.02,0.97,0.11,-4.13,0.701.96,
0.03,0.97,0.11,-4.20,1.261.54,
0.03,0.97,0.12,-3.85,1.541.33,
0.03,0.97,0.12,-3.43,1.541.40,
0.03,0.97,0.12,-3.36,1.471.54,
0.03,0.97,0.12,-3.15,1.331.54,
0.03,0.98,0.12,-2.45,1.402.31,
0.02,0.97,0.12,-1.96,1.122.17,
0.02,0.98,0.12,-1.12,0.562.45,
0.02,0.98,0.12,-0.35,0.282.66,
0.01,0.98,0.12,-0.07,0.282.38,
0.01,0.98,0.12,0.49,0.702.45,
0.01,0.97,0.12,1.12,0.561.96,
0.00,0.97,0.11,0.98,0.561.47,
-0.01,0.97,0.11,1.26,-0.211.82,
-0.01,0.97,0.11,1.54,-1.261.54,
-0.01,0.97,0.11,1.75,-2.031.40,
-0.01,0.97,0.12,1.96,-2.661.19,
-0.01,0.98,0.12,2.31,-2.871.33,
0.00,0.98,0.12,2.03,-3.290.91,
0.01,0.98,0.11,1.54,-3.920.91,
0.00,0.98,0.11,1.54,-4.761.12,
0.00,0.97,0.10,1.40,-5.390.91,
0.01,0.97,0.11,1.61,-5.461.05,
0.02,0.97,0.11,2.24,-5.601.12,
0.02,0.97,0.11,2.38,-5.671.12,
0.02,0.98,0.11,2.31,-5.670.84,
0.02,0.98,0.11,2.52,-5.740.98,
0.02,0.98,0.11,2.38,-5.741.12,
0.02,0.98,0.11,2.17,-5.811.05,
0.02,0.98,0.11,1.96,-5.671.05,
0.02,0.97,0.11,1.89,-5.041.12,
0.02,0.97,0.11,1.96,-4.621.12,
0.02,0.97,0.11,1.82,-4.201.19,
0.02,0.97,0.10,2.03,-4.131.05,
0.02,0.98,0.10,2.17,-3.780.98,
0.02,0.98,0.11,1.82,-3.500.91,
0.02,0.98,0.11,1.54,-3.010.98,
0.02,0.97,0.11,1.40,-2.660.84,
0.02,0.98,0.11,1.12,-2.451.19,
0.02,0.98,0.11,0.91,-2.381.61,
0.02,0.98,0.11,0.63,-2.451.54,
0.02,0.98,0.11,0.77,-2.591.47,
0.02,0.98,0.10,0.91,-2.731.54,
0.02,0.98,0.11,0.84,-2.731.61,
0.01,0.98,0.10,0.98,-2.521.54,
0.01,0.97,0.10,1.33,-2.311.40,
0.01,0.97,0.10,1.54,-2.311.19,
0.00,0.98,0.10,1.61,-2.731.05,
0.00,0.98,0.10,1.26,-2.870.98,
0.00,0.98,0.10,0.98,-3.080.56,
0.01,0.98,0.11,0.56,-3.010.77,
0.01,0.98,0.11,0.28,-2.450.56,
0.02,0.98,0.11,0.14,-2.240.42,
0.02,0.98,0.11,0.35,-2.520.28,
0.02,0.98,0.10,0.77,-3.080.77,
0.02,0.98,0.10,1.40,-3.430.91,
0.02,0.97,0.09,2.10,-3.990.98,
0.02,0.97,0.10,2.66,-4.341.33,
0.02,0.97,0.10,2.94,-4.410.98,
0.02,0.97,0.10,3.01,-4.270.63,
0.01,0.98,0.10,2.87,-4.060.56,
0.02,0.98,0.10,2.59,-3.920.14,
0.02,0.98,0.11,1.89,-21.70,
0.02,0.98,0.10,1.26,-3.640.21,
0.02,0.98,0.10,1.05,-3.500.56,
0.03,0.98,0.11,0.98,-3.080.77,
0.03,0.98,0.10,0.42,-2.731.33,
0.03,0.98,0.11,0.14,-2.451.54,
0.02,0.98,0.11,0.07,-2.102.03,
0.02,0.97,0.11,-0.07,-1.682.31,
0.02,0.97,0.11,0.14,-1.401.75,
0.02,0.98,0.11,0.49,-1.121.82,
0.02,0.97,0.10,0.98,-0.981.82,
0.02,0.97,0.10,1.75,-0.491.47,
0.02,0.98,0.11,1.82,-0.141.26,
0.02,0.98,0.10,1.82,0.211.54,
0.01,0.97,0.10,1.33,0.561.61,
0.01,0.97,0.11,1.47,0.771.26,
0.01,0.98,0.11,1.26,0.841.33,
0.01,0.98,0.10,1.26,0.631.26,
0.01,0.98,0.11,1.05,0.840.70,
0.01,0.98,0.10,1.05,0.630.84,
0.01,0.97,0.10,0.98,0.350.49,
0.01,0.98,0.10,1.12,0.000.14,
0.01,0.98,0.10,0.91,-0.420.35,
0.01,0.98,0.10,0.84,-0.490.28,
0.01,0.98,0.11,0.84,-0.490.21,
0.02,0.98,0.11,0.98,-0.630.42,
0.02,0.97,0.10,0.91,-0.700.49,
0.02,0.98,0.10,1.05,-1.050.14,
0.02,0.97,0.10,0.98,-1.051.05,
0.02,0.98,0.10,1.26,-0.911.05,
0.02,0.98,0.10,1.12,-0.700.98,
0.02,0.98,0.10,1.26,-0.630.91,
0.03,0.97,0.10,1.47,-0.350.77,
0.02,0.98,0.10,1.54,-0.280.91,
0.02,0.98,0.11,1.40,0.000.49,
0.02,0.98,0.11,1.19,0.210.91,
0.01,0.97,0.10,1.19,0.000.98,
0.02,0.97,0.10,1.47,-0.140.63,
0.02,0.98,0.11,1.61,0.000.70,
0.02,0.98,0.10,1.47,0.000.70,
0.02,0.98,0.10,1.40,-0.070.35,
0.03,0.97,0.11,1.61,-0.350.28,
0.03,0.97,0.10,1.68,-0.280.21,
0.03,0.97,0.10,1.54,0.000.07,
0.02,0.97,0.11,1.61,0.630.21,
0.03,0.97,0.11,1.61,0.840.21,
0.03,0.98,0.10,1.82,0.700.28,
0.02,0.98,0.11,1.75,0.910.70,
0.02,0.98,0.10,1.54,0.910.63,
0.02,0.98,0.10,1.40,0.980.84,
0.01,0.98,0.10,1.47,1.121.12,
0.01,0.98,0.10,1.40,0.841.12,
0.01,0.98,0.10,1.47,0.630.91,
0.01,0.98,0.10,1.47,0.561.26,
0.01,0.98,0.10,1.19,0.561.26,
0.01,0.98,0.10,0.91,0.840.91,
0.01,0.98,0.10,0.98,0.841.05,
0.01,0.97,0.10,0.98,0.911.33,
0.01,0.98,0.10,0.91,0.631.40,
0.01,0.98,0.10,0.91,0.561.05,
0.01,0.97,0.10,0.98,0.561.12,
0.01,0.97,0.10,0.98,1.051.12,
0.01,0.97,0.10,0.98,1.470.70,
0.01,0.97,0.09,0.98,1.470.91,
0.00,0.97,0.10,1.05,1.610.70,
0.00,0.97,0.10,1.19,1.750.35,
0.00,0.98,0.10,0.98,1.750.49,
0.00,0.98,0.10,1.12,1.680.35,
0.00,0.98,0.10,1.40,1.470.63,
0.00,0.98,0.10,1.54,1.260.63,
0.00,0.98,0.10,1.40,1.190.70,
0.00,0.98,0.10,1.40,0.910.84,
0.01,0.98,0.10,1.12,0.700.77,
0.01,0.98,0.10,1.12,0.700.77,
0.00,0.97,0.10,1.19,0.630.70,
0.01,0.97,0.10,1.12,0.420.70,
0.01,0.98,0.10,1.54,0.420.77,
0.00,0.98,0.10,1.68,0.350.63,
0.00,0.98,0.10,1.61,0.210.63,
0.01,0.97,0.10,1.68,0.350.42,
0.01,0.98,0.10,1.61,0.490.56,
0.01,0.98,0.10,1.54,0.420.77,
0.01,0.98,0.10,1.68,0.490.56,
0.01,0.98,0.10,1.89,-0.070.42,
0.01,0.97,0.09,1.54,-0.070.42,
0.01,0.97,0.10,2.03,-0.070.14,
0.00,0.97,0.10,2.17,-0.140.14,
0.00,0.97,0.09,2.10,-0.210.63,
0.00,0.98,0.10,2.03,-0.420.56,
0.01,0.98,0.09,2.24,-0.420.70,
0.01,0.98,0.09,2.17,-0.420.70,
0.00,0.98,0.10,1.96,-0.770.70,
0.00,0.98,0.10,1.75,-0.840.56,
0.00,0.98,0.10,1.47,-0.770.70,
0.00,0.98,0.10,1.26,-1.051.05,
0.00,0.98,0.10,1.05,-1.331.12,
0.00,0.98,0.09,0.98,-1.471.19,
0.01,0.97,0.10,1.12,-1.541.12,
0.01,0.97,0.10,1.40,-1.751.12,
0.01,0.97,0.10,1.68,-1.751.12,
0.01,0.98,0.10,1.75,-1.470.70,
0.01,0.98,0.10,1.68,-1.050.91,
0.01,0.98,0.10,1.54,-0.911.12,
0.01,0.98,0.09,1.54,-0.981.12,
0.01,0.98,0.09,1.82,-1.120.98,
0.01,0.98,0.09,1.82,-1.051.47,
0.01,0.98,0.09,1.75,-1.051.12,
0.01,0.97,0.09,1.61,-0.980.77,
0.01,0.97,0.10,1.82,-0.910.84,
0.01,0.98,0.10,1.68,-0.701.05,
0.01,0.98,0.10,1.75,-0.770.70,
0.01,0.98,0.10,1.75,-0.980.84,
0.01,0.98,0.09,1.54,-0.980.70,
0.01,0.98,0.10,1.54,-0.841.19,
0.01,0.98,0.09,1.61,-0.980.91,
0.01,0.98,0.09,1.54,-0.841.26,
0.01,0.98,0.09,1.61,-0.631.12,
0.01,0.98,0.09,1.61,-0.561.40,
0.01,0.98,0.09,1.40,-0.351.19,
0.00,0.98,0.09,1.19,-0.561.19,
0.00,0.98,0.09,1.12,-0.840.98,
0.00,0.97,0.09,1.26,-1.261.54,
0.00,0.97,0.09,1.54,-1.401.19,
0.00,0.98,0.09,1.82,-1.541.33,
0.01,0.98,0.09,1.47,-1.681.26,
0.01,0.98,0.09,1.54,-1.680.98,
0.01,0.98,0.09,1.26,-1.540.91,
0.00,0.98,0.09,1.54,-1.401.19,
0.00,0.98,0.09,2.03,-1.540.70,
0.00,0.98,0.09,1.89,-1.610.91,
0.00,0.97,0.09,2.03,-1.820.84,
0.00,0.97,0.08,2.38,-1.820.70,
0.00,0.97,0.09,2.52,-1.610.77,
0.01,0.98,0.09,2.24,-1.400.63,
0.00,0.98,0.09,2.10,-1.330.63,
0.00,0.98,0.09,2.17,-1.400.42,
0.00,0.98,0.09,2.10,-1.680.70,
0.00,0.98,0.09,1.96,-1.820.63,
0.00,0.98,0.09,1.82,-2.170.49,
0.01,0.98,0.09,1.68,-2.100.77,
0.01,0.98,0.09,1.61,-2.030.70,
0.01,0.98,0.09,1.33,-2.030.49,
0.01,0.98,0.09,0.91,-1.961.05,
0.01,0.98,0.09,1.12,-1.890.70,
0.01,0.98,0.09,1.12,-1.961.05,
0.01,0.98,0.09,1.19,-1.961.12,
0.02,0.98,0.09,1.33,-1.821.26,
0.01,0.97,0.09,1.54,-1.821.12,
0.01,0.98,0.09,1.47,-1.611.12,
0.01,0.98,0.09,1.47,-1.190.91,
0.01,0.98,0.09,1.26,-0.770.98,
0.01,0.98,0.09,1.05,-0.421.12,
0.01,0.99,0.09,0.91,-0.351.26,
0.01,0.99,0.09,0.63,-0.561.26,
0.00,0.98,0.09,0.28,-0.491.40,
0.00,0.98,0.09,0.14,-0.421.75,
0.00,0.97,0.09,0.21,-0.491.82,
0.00,0.97,0.08,0.63,-0.631.82,
0.00,0.98,0.09,0.70,-0.701.68,
0.01,0.98,0.09,0.91,-0.351.26,
0.01,0.98,0.08,1.12,-0.491.26,
0.01,0.98,0.09,0.77,-0.140.98,
0.01,0.98,0.09,0.56,0.211.05,
0.01,0.98,0.08,0.49,0.561.05,
0.01,0.98,0.08,0.42,0.561.26,
0.01,0.98,0.08,0.49,0.631.26,
0.01,0.98,0.08,0.56,0.281.33,
0.01,0.98,0.08,0.63,0.141.33,
0.01,0.97,0.09,0.56,0.071.33,
0.01,0.97,0.09,0.56,0.071.33,
0.01,0.97,0.09,0.63,0.491.05,
0.01,0.98,0.09,0.77,0.560.91,
0.01,0.98,0.09,0.77,0.490.98,
0.01,0.98,0.09,0.77,0.421.12,
0.02,0.98,0.09,0.77,0.491.12,
0.02,0.98,0.09,0.84,0.911.19,
0.01,0.98,0.09,0.84,1.191.54,
0.01,0.98,0.08,0.70,1.191.54,
0.01,0.98,0.09,0.56,1.471.68,
0.01,0.98,0.09,0.35,1.401.89,
0.00,0.98,0.09,0.07,1.541.68,
0.01,0.98,0.09,0.21,1.401.75,
0.00,0.98,0.09,0.28,1.191.82,
0.00,0.98,0.09,0.42,0.981.82,
0.00,0.98,0.09,0.42,0.771.68,
0.01,0.98,0.09,0.49,0.281.89,
0.01,0.98,0.09,0.42,0.351.68,
0.01,0.98,0.09,0.42,0.491.40,
0.01,0.98,0.09,0.28,0.421.40,
0.01,0.98,0.09,0.28,0.491.19,
0.01,0.98,0.09,0.42,0.561.05,
0.01,0.97,0.09,0.42,0.420.84,
0.01,0.98,0.09,0.56,0.421.05,
0.01,0.98,0.09,0.63,0.420.84,
0.01,0.98,0.10,0.77,0.281.19,
0.01,0.98,0.10,0.70,0.351.12,
0.01,0.98,0.09,0.56,0.421.05,
0.01,0.98,0.09,0.63,0.351.19,
0.01,0.98,0.09,0.56,0.421.33,
0.01,0.98,0.09,0.63,0.420.98,
0.01,0.98,0.09,0.56,0.490.98,
0.01,0.98,0.09,0.42,0.351.05,
0.01,0.98,0.09,0.35,0.281.12,
0.01,0.98,0.09,0.49,0.281.26,
0.01,0.98,0.10,0.49,0.071.19,
0.00,0.98,0.10,0.35,0.001.26,
0.01,0.98,0.10,0.21,-0.211.33,
0.01,0.98,0.10,0.21,-0.071.33,
0.01,0.98,0.09,0.28,0.001.12,
0.01,0.98,0.09,0.28,-0.420.98,
0.01,0.98,0.10,0.35,-0.841.26,
0.01,0.97,0.10,0.28,-0.980.91,
0.01,0.97,0.10,0.49,-0.630.98,
0.01,0.97,0.10,0.91,-0.701.12,
0.01,0.98,0.09,0.98,-0.491.05,
0.01,0.98,0.09,0.84,-0.561.05,
0.01,0.98,0.09,0.91,-0.561.40,
0.01,0.98,0.09,0.77,-0.630.98,
0.01,0.98,0.09,0.70,-0.771.05,
0.01,0.98,0.09,0.70,-0.841.19,
0.01,0.98,0.09,0.84,-0.911.26,
0.01,0.98,0.10,0.77,-0.840.91,
0.01,0.98,0.10,0.56,-0.771.19,
0.01,0.98,0.09,0.49,-0.560.77,
0.01,0.98,0.09,0.70,-0.911.26,
0.01,0.98,0.09,0.63,-0.770.91,
0.01,0.97,0.09,0.77,-0.630.98,
0.01,0.98,0.09,0.98,-0.630.98,
0.02,0.97,0.09,1.05,-0.420.91,
0.01,0.98,0.09,0.98,-0.210.63,
0.01,0.98,0.10,0.84,-0.140.77,
0.01,0.98,0.09,0.56,-0.070.70,
0.01,0.97,0.10,0.63,0.000.42,
0.01,0.97,0.10,0.84,0.000.56,
0.01,0.98,0.10,0.98,-0.140.70,
0.01,0.98,0.10,1.26,-0.210.91,
0.02,0.98,0.10,1.19,-0.560.63,
0.01,0.98,0.09,1.05,-0.630.84,
0.01,0.98,0.09,1.19,-0.420.84,
0.01,0.98,0.09,0.98,-0.070.70,
0.01,0.97,0.09,0.77,0.140.98,
0.01,0.98,0.09,0.63,0.280.77,
0.01,0.98,0.09,0.49,0.350.98,
0.01,0.98,0.10,0.56,0.211.12,
0.01,0.98,0.09,0.70,0.281.12,
0.01,0.98,0.09,0.91,0.211.05,
0.01,0.98,0.10,0.84,-0.141.40,
0.01,0.98,0.09,0.84,-0.071.26,
0.00,0.97,0.09,0.91,-0.350.91,
0.00,0.97,0.09,0.98,-0.490.98,
0.01,0.98,0.10,1.12,-0.490.77,
